Day,Away,Home,RA,RH,Inn
0,150,STL,ARI,2,9,9
0,150,COL,PIT,4,3,9
0,150,SFG,LAD,5,4,9
0,150,CIN,CHC,5,1,9
0,150,MIL,WSN,3,0,9
1,151,OAK,SEA,5,6,10
1,151,BOS,HOU,2,11,9
1,151,LAA,SFG,1,6,9
1,151,CHW,CLE,8,6,8
1,151,CHW,CLE,1,3,7
1,151,DET,MIL,2,3,10
1,151,PIT,KCR,3,7,9
1,151,MIN,BAL,3,2,10
1,151,TBR,NYY,3,1,9
1,151,NYM,ARI,6,2,9
1,151,STL,LAD,4,9,9
1,151,SDP,CHC,2,7,9
1,151,PHI,CIN,1,11,9
1,151,WSN,ATL,3,5,9
2,152,OAK,SEA,12,6,9
2,152,BOS,HOU,1,5,9
2,152,LAA,SFG,8,1,9
2,152,TEX,COL,2,3,11
2,152,CHW,CLE,5,6,9
2,152,DET,MIL,10,7,9
2,152,PIT,KCR,5,10,9
2,152,MIN,BAL,4,7,9
2,152,TBR,NYY,3,5,11
2,152,MIA,TOR,1,5,9
2,152,NYM,ARI,5,6,10
2,152,STL,LAD,3,2,9
2,152,SDP,CHC,3,4,9
2,152,PHI,CIN,17,3,9
2,152,WSN,ATL,11,6,9
3,153,OAK,SEA,6,0,9
3,153,BOS,HOU,1,2,9
3,153,TEX,COL,3,6,9
3,153,MIN,BAL,3,6,9
3,153,TBR,NYY,3,4,9
3,153,MIA,TOR,5,6,9
3,153,NYM,ARI,7,6,9
3,153,STL,LAD,3,14,9
3,153,SDP,CHC,1,6,9
3,153,WSN,ATL,5,3,9
4,154,SEA,LAA,6,2,9
4,154,BOS,HOU,5,1,9
4,154,TEX,COL,6,11,9
4,154,DET,CHW,1,4,9
4,154,MIN,KCR,5,6,9
4,154,TBR,NYY,9,2,9
4,154,ARI,MIL,4,7,9
4,154,NYM,SDP,3,4,9
4,154,CHC,SFG,2,7,9
4,154,CIN,STL,4,2,9
4,154,MIA,PIT,3,5,9
4,154,WSN,ATL,1,5,9
5,155,SEA,LAA,2,3,9
5,155,HOU,TOR,13,1,9
5,155,OAK,COL,9,5,9
5,155,TBR,TEX,4,5,9
5,155,DET,CHW,8,9,9
5,155,CLE,BAL,1,3,9
5,155,MIN,KCR,5,14,9
5,155,BOS,NYY,5,2,9
5,155,ARI,MIL,1,5,9
5,155,LAD,ATL,9,5,9
5,155,NYM,SDP,0,2,9
5,155,CHC,SFG,5,8,9
5,155,CIN,STL,6,4,9
5,155,MIA,PIT,2,9,9
5,155,WSN,PHI,2,1,9
6,156,SEA,LAA,5,12,9
6,156,HOU,TOR,2,6,9
6,156,OAK,COL,6,3,9
6,156,TBR,TEX,3,0,9
6,156,DET,CHW,4,3,9
6,156,CLE,BAL,10,4,9
6,156,MIN,KCR,5,4,9
6,156,BOS,NYY,7,3,9
6,156,ARI,MIL,5,7,9
6,156,LAD,ATL,4,6,9
6,156,NYM,SDP,4,0,9
6,156,CHC,SFG,3,4,9
6,156,CIN,STL,5,2,9
6,156,MIA,PIT,7,8,12
6,156,WSN,PHI,2,5,9
0,157,SEA,LAA,9,5,9
0,157,HOU,TOR,6,3,9
0,157,OAK,COL,1,3,9
0,157,TBR,TEX,7,1,9
0,157,DET,CHW,0,3,9
0,157,CLE,BAL,5,18,9
0,157,MIN,KCR,2,1,9
0,157,BOS,NYY,6,5,10
0,157,ARI,MIL,0,2,9
0,157,LAD,ATL,2,4,9
0,157,NYM,SDP,6,2,9
0,157,CHC,SFG,4,3,9
0,157,CIN,STL,8,7,9
0,157,MIA,PIT,3,1,9
0,157,WSN,PHI,6,12,9
1,158,KCR,LAA,3,8,9
1,158,MIA,BOS,3,5,9
1,158,CHC,SDP,4,9,9
2,159,SEA,DET,3,5,9
2,159,HOU,BOS,7,1,9
2,159,ARI,OAK,2,5,9
2,159,KCR,LAA,1,8,9
2,159,SFG,TEX,9,4,9
2,159,TOR,CHW,1,6,9
2,159,CLE,STL,10,1,9
2,159,NYY,MIN,8,4,9
2,159,NYM,BAL,3,10,9
2,159,WSN,TBR,1,3,9
2,159,COL,MIA,2,6,9
2,159,LAD,PIT,5,3,9
2,159,CHC,SDP,7,1,9
2,159,MIL,CIN,5,1,9
2,159,ATL,PHI,9,5,9
3,160,SEA,DET,9,6,11
3,160,HOU,BOS,8,3,9
3,160,ARI,OAK,0,4,9
3,160,KCR,LAA,1,6,9
3,160,SFG,TEX,3,4,11
3,160,TOR,CHW,6,2,9
3,160,CLE,STL,2,8,9
3,160,NYY,MIN,9,6,9
3,160,NYM,BAL,14,1,9
3,160,WSN,TBR,9,7,11
3,160,COL,MIA,4,3,9
3,160,LAD,PIT,2,1,9
3,160,CHC,SDP,3,1,9
3,160,MIL,CIN,3,7,9
3,160,ATL,PHI,1,2,9
4,161,SEA,DET,3,8,9
4,161,HOU,BOS,8,12,9
4,161,KCR,OAK,6,1,9
4,161,TOR,CHW,2,5,9
4,161,NYY,MIN,5,7,9
4,161,COL,MIA,4,11,9
4,161,LAD,PIT,6,3,8
4,161,MIL,CIN,7,2,9
4,161,ATL,PHI,3,4,10
5,162,SEA,CLE,0,7,9
5,162,HOU,MIN,6,4,9
5,162,KCR,OAK,3,4,9
5,162,LAA,ARI,6,5,10
5,162,TEX,LAD,1,12,9
5,162,CHW,DET,5,4,10
5,162,BAL,TBR,2,4,9
5,162,TOR,BOS,5,6,9
5,162,COL,CIN,5,11,9
5,162,SDP,NYM,2,3,9
5,162,SFG,WSN,1,0,9
5,162,STL,CHC,5,8,9
5,162,PIT,MIL,4,7,9
5,162,ATL,MIA,3,4,9
6,163,SEA,CLE,4,5,10
6,163,HOU,MIN,2,5,9
6,163,KCR,OAK,2,11,9
6,163,LAA,ARI,8,7,9
6,163,TEX,LAD,12,1,9
6,163,CHW,DET,15,2,9
6,163,BAL,TBR,4,5,9
6,163,TOR,BOS,7,2,9
6,163,NYY,PHI,7,8,10
6,163,COL,CIN,3,10,9
6,163,SDP,NYM,1,4,9
6,163,SFG,WSN,0,2,7
6,163,SFG,WSN,2,1,8
6,163,STL,CHC,2,7,9
6,163,PIT,MIL,4,7,9
6,163,ATL,MIA,2,4,9
0,164,SEA,CLE,6,2,9
0,164,HOU,MIN,14,3,9
0,164,KCR,OAK,3,6,9
0,164,LAA,ARI,10,3,9
0,164,TEX,LAD,3,5,9
0,164,CHW,DET,4,1,9
0,164,BAL,TBR,1,7,9
0,164,TOR,BOS,18,4,9
0,164,NYY,PHI,0,7,9
0,164,COL,CIN,2,6,9
0,164,SDP,NYM,7,3,9
0,164,SFG,WSN,0,5,9
0,164,STL,CHC,0,2,9
0,164,PIT,MIL,2,5,9
0,164,ATL,MIA,6,4,9
1,165,MIN,SEA,3,4,9
1,165,LAA,OAK,5,8,9
1,165,TBR,CHW,5,2,9
1,165,BAL,CLE,3,4,9
1,165,DET,KCR,10,3,9
1,165,TOR,BOS,1,2,9
1,165,ARI,SFG,2,5,9
1,165,SDP,COL,2,3,9
1,165,PHI,LAD,1,3,9
1,165,CHC,NYM,2,5,9
1,165,CIN,MIL,10,2,9
1,165,PIT,WSN,2,3,9
1,165,MIA,STL,2,4,9
2,166,MIN,SEA,0,10,9
2,166,TEX,HOU,3,6,10
2,166,LAA,OAK,4,6,9
2,166,TBR,CHW,0,3,9
2,166,BAL,CLE,2,7,9
2,166,DET,KCR,4,3,9
2,166,BOS,ATL,10,8,9
2,166,NYY,TOR,6,5,9
2,166,ARI,SFG,8,9,9
2,166,SDP,COL,4,8,9
2,166,PHI,LAD,3,5,9
2,166,CHC,NYM,2,3,9
2,166,CIN,MIL,2,1,10
2,166,PIT,WSN,1,8,9
2,166,MIA,STL,1,2,9
3,167,MIN,SEA,7,2,9
3,167,TEX,HOU,4,8,9
3,167,LAA,OAK,4,8,9
3,167,TBR,CHW,7,8,10
3,167,BAL,CLE,7,8,9
3,167,DET,KCR,6,5,9
3,167,BOS,ATL,10,8,9
3,167,NYY,TOR,3,2,9
3,167,ARI,SFG,7,13,9
3,167,SDP,COL,7,8,9
3,167,PHI,LAD,2,0,9
3,167,CHC,NYM,3,6,9
3,167,CIN,MIL,2,1,9
3,167,PIT,WSN,1,3,9
3,167,MIA,STL,0,1,9
4,168,TBR,SEA,5,6,9
4,168,CHW,HOU,2,10,9
4,168,DET,LAA,5,7,9
4,168,BAL,CLE,3,10,9
4,168,NYY,TOR,8,4,9
4,168,ARI,SFG,3,10,9
4,168,MIL,COL,3,7,9
4,168,CIN,SDP,4,6,9
4,168,CHC,NYM,2,0,9
4,168,STL,ATL,0,4,9
5,169,TBR,SEA,1,5,9
5,169,CHW,HOU,1,2,9
5,169,OAK,NYY,5,3,9
5,169,DET,LAA,3,11,9
5,169,MIN,TEX,7,5,10
5,169,CLE,PIT,10,11,9
5,169,BOS,KCR,3,5,9
5,169,TOR,BAL,1,7,9
5,169,LAD,ARI,3,0,9
5,169,MIL,COL,5,6,10
5,169,CIN,SDP,2,8,9
5,169,PHI,SFG,3,5,9
5,169,MIA,CHC,10,2,9
5,169,STL,ATL,1,9,9
5,169,NYM,WSN,0,1,9
6,170,TBR,SEA,5,6,10
6,170,CHW,HOU,3,7,9
6,170,OAK,NYY,5,7,9
6,170,DET,LAA,3,8,9
6,170,MIN,TEX,3,2,9
6,170,CLE,PIT,3,6,9
6,170,BOS,KCR,7,1,9
6,170,TOR,BAL,10,7,9
6,170,LAD,ARI,9,3,9
6,170,MIL,COL,6,5,9
6,170,CIN,SDP,5,7,9
6,170,PHI,SFG,13,6,9
6,170,MIA,CHC,11,1,9
6,170,NYM,WSN,5,1,7
6,170,NYM,WSN,2,6,7
0,171,TBR,SEA,2,6,10
0,171,CHW,HOU,2,8,9
0,171,OAK,NYY,1,2,9
0,171,DET,LAA,5,3,10
0,171,MIN,TEX,4,2,9
0,171,CLE,PIT,2,1,9
0,171,BOS,KCR,3,7,9
0,171,TOR,BAL,7,4,9
0,171,LAD,ARI,9,8,9
0,171,MIL,COL,7,6,9
0,171,CIN,SDP,2,3,9
0,171,PHI,SFG,2,11,9
0,171,MIA,CHC,0,2,9
0,171,STL,ATL,9,1,7
0,171,STL,ATL,0,1,7
0,171,NYM,WSN,2,5,9
1,172,HOU,BAL,10,2,9
1,172,OAK,TEX,3,8,9
1,172,CLE,CHC,4,0,9
1,172,CIN,MIN,5,7,12
1,172,MIL,ARI,1,5,9
1,172,LAD,SDP,2,6,9
1,172,ATL,NYM,2,4,7
1,172,ATL,NYM,1,0,7
2,173,COL,SEA,1,2,9
2,173,HOU,BAL,3,1,9
2,173,OAK,TEX,13,6,9
2,173,SFG,LAA,5,0,9
2,173,CHW,PIT,3,6,9
2,173,CLE,CHC,1,7,9
2,173,STL,DET,2,8,9
2,173,KCR,NYY,6,5,9
2,173,CIN,MIN,10,7,9
2,173,BOS,TBR,9,5,11
2,173,TOR,MIA,2,1,9
2,173,MIL,ARI,5,0,9
2,173,LAD,SDP,2,3,9
2,173,ATL,NYM,3,0,9
2,173,WSN,PHI,3,2,9
3,174,COL,SEA,5,2,9
3,174,HOU,BAL,13,0,9
3,174,OAK,TEX,3,5,9
3,174,SFG,LAA,9,3,13
3,174,CHW,PIT,4,3,9
3,174,STL,DET,2,6,9
3,174,KCR,NYY,5,6,9
3,174,BOS,TBR,2,8,9
3,174,TOR,MIA,3,1,9
3,174,MIL,ARI,3,2,9
3,174,LAD,SDP,3,5,9
3,174,ATL,NYM,3,7,9
3,174,WSN,PHI,13,12,9
4,175,HOU,DET,12,3,9
4,175,OAK,TEX,5,1,9
4,175,CLE,MIN,4,1,9
4,175,KCR,NYY,1,8,9
4,175,BAL,TOR,0,9,9
4,175,BOS,TBR,0,1,9
4,175,CHC,LAD,4,0,9
4,175,ATL,CIN,3,5,9
4,175,PIT,STL,8,2,9
4,175,WSN,MIA,7,3,9
5,176,SEA,CHW,9,3,9
5,176,OAK,SFG,0,2,9
5,176,LAA,TBR,3,4,9
5,176,KCR,TEX,4,9,9
5,176,CLE,MIN,7,8,9
5,176,BAL,TOR,6,5,10
5,176,NYY,BOS,3,5,9
5,176,ARI,SDP,5,11,9
5,176,COL,MIL,4,5,11
5,176,CHC,LAD,2,6,9
5,176,ATL,CIN,3,2,9
5,176,PIT,STL,5,4,9
5,176,WSN,MIA,2,11,9
5,176,PHI,NYM,1,2,8
5,176,PHI,NYM,2,1,8
6,177,SEA,CHW,3,2,9
6,177,HOU,DET,1,3,7
6,177,HOU,DET,3,2,7
6,177,OAK,SFG,5,6,10
6,177,LAA,TBR,3,13,9
6,177,KCR,TEX,0,8,9
6,177,BAL,TOR,4,12,9
6,177,NYY,BOS,2,4,9
6,177,ARI,SDP,10,1,9
6,177,COL,MIL,4,10,9
6,177,CHC,LAD,2,3,9
6,177,ATL,CIN,1,4,9
6,177,PIT,STL,1,3,9
6,177,WSN,MIA,2,3,9
6,177,PHI,NYM,3,4,9
0,178,SEA,CHW,5,7,7
0,178,HOU,DET,1,2,10
0,178,OAK,SFG,6,2,9
0,178,LAA,TBR,6,4,9
0,178,KCR,TEX,1,4,9
0,178,CLE,MIN,2,8,9
0,178,BAL,TOR,2,5,9
0,178,NYY,BOS,2,9,9
0,178,ARI,SDP,4,5,9
0,178,COL,MIL,0,5,9
0,178,CHC,LAD,1,7,9
0,178,ATL,CIN,4,0,9
0,178,PIT,STL,7,2,9
0,178,WSN,MIA,5,1,9
0,178,PHI,NYM,4,2,9
1,179,BAL,HOU,9,7,9
1,179,LAA,NYY,5,3,9
1,179,DET,CLE,5,13,9
1,179,KCR,BOS,5,6,9
1,179,ARI,STL,1,7,9
1,179,PIT,COL,0,2,9
1,179,SFG,LAD,2,3,9
1,179,CHC,MIL,4,14,9
1,179,PHI,CIN,4,12,9
1,179,NYM,WSN,4,8,9
2,180,SEA,TOR,3,9,9
2,180,BAL,HOU,13,3,9
2,180,TEX,OAK,5,4,9
2,180,LAA,NYY,5,11,9
2,180,MIN,CHW,6,7,9
2,180,KCR,BOS,6,7,9
2,180,TBR,WSN,3,4,9
2,180,ARI,STL,2,3,9
2,180,PIT,COL,0,8,9
2,180,SFG,LAD,1,3,9
2,180,SDP,CIN,5,4,9
2,180,CHC,MIL,1,2,9
2,180,NYM,ATL,4,3,9
2,180,MIA,PHI,3,4,9
3,181,SEA,TOR,9,7,10
3,181,BAL,HOU,5,2,9
3,181,TEX,OAK,1,3,9
3,181,LAA,NYY,11,8,9
3,181,MIN,CHW,3,13,9
3,181,DET,CLE,9,4,7
3,181,DET,CLE,7,1,7
3,181,KCR,BOS,2,6,9
3,181,TBR,WSN,6,15,9
3,181,ARI,STL,4,7,9
3,181,PIT,COL,2,6,9
3,181,SDP,CIN,7,5,6
3,181,CHC,MIL,7,15,9
3,181,NYM,ATL,2,20,9
3,181,MIA,PHI,11,6,9
4,182,SEA,TOR,7,2,9
4,182,HOU,CLE,7,2,9
4,182,TEX,OAK,8,3,9
4,182,MIN,CHW,5,8,9
4,182,KCR,BOS,1,15,9
4,182,SFG,ARI,3,5,9
4,182,STL,COL,2,5,9
4,182,LAD,WSN,6,2,5
4,182,SDP,CIN,4,5,9
4,182,MIL,PIT,7,2,9
4,182,NYM,ATL,3,4,9
5,183,TEX,SEA,4,5,10
5,183,HOU,CLE,6,3,9
5,183,BOS,OAK,3,2,10
5,183,BAL,LAA,7,8,9
5,183,CHW,DET,8,2,9
5,183,MIN,KCR,4,7,9
5,183,TBR,TOR,1,11,9
5,183,SFG,ARI,11,4,9
5,183,STL,COL,9,3,10
5,183,LAD,WSN,10,5,9
5,183,SDP,PHI,3,4,10
5,183,CHC,CIN,1,2,9
5,183,MIL,PIT,7,2,9
5,183,MIA,ATL,0,1,9
6,184,TEX,SEA,7,3,9
6,184,HOU,CLE,3,2,9
6,184,BOS,OAK,6,7,12
6,184,BAL,LAA,1,4,9
6,184,CHW,DET,5,11,9
6,184,MIN,KCR,3,6,9
6,184,NYM,NYY,8,3,9
6,184,TBR,TOR,3,6,9
6,184,SFG,ARI,6,5,9
6,184,STL,COL,2,3,9
6,184,LAD,WSN,5,3,9
6,184,SDP,PHI,2,4,9
6,184,CHC,CIN,2,3,9
6,184,MIL,PIT,11,2,9
6,184,MIA,ATL,3,2,9
0,185,TEX,SEA,1,4,9
0,185,HOU,CLE,4,3,10
0,185,BOS,OAK,1,0,9
0,185,BAL,LAA,5,6,9
0,185,CHW,DET,5,6,9
0,185,MIN,KCR,6,2,9
0,185,NYM,NYY,10,5,7
0,185,NYM,NYY,2,4,7
0,185,TBR,TOR,5,1,9
0,185,SFG,ARI,5,2,9
0,185,STL,COL,2,3,9
0,185,LAD,WSN,5,1,9
0,185,SDP,PHI,11,1,9
0,185,CHC,CIN,2,3,9
0,185,MIL,PIT,0,2,9
0,185,MIA,ATL,7,8,10
1,186,BOS,LAA,5,4,9
1,186,DET,TEX,7,3,9
1,186,CHW,MIN,5,8,9
1,186,CLE,TBR,8,9,9
1,186,CIN,KCR,6,2,9
1,186,LAD,MIA,4,5,9
1,186,WSN,SDP,7,5,9
1,186,STL,SFG,5,3,9
1,186,PHI,CHC,13,3,9
1,186,MIL,NYM,2,4,9
1,186,ATL,PIT,1,11,9
2,187,NYY,SEA,12,1,9
2,187,OAK,HOU,6,9,9
2,187,BOS,LAA,3,5,9
2,187,DET,TEX,5,10,9
2,187,CHW,MIN,4,1,9
2,187,CIN,KCR,6,7,9
2,187,TOR,BAL,5,7,9
2,187,COL,ARI,3,4,9
2,187,LAD,MIA,1,2,10
2,187,WSN,SDP,4,7,9
2,187,STL,SFG,6,5,9
2,187,PHI,CHC,15,10,9
2,187,ATL,PIT,1,2,9
3,188,NYY,SEA,5,4,9
3,188,OAK,HOU,3,4,9
3,188,BOS,LAA,4,5,9
3,188,DET,TEX,5,3,9
3,188,CHW,MIN,6,1,9
3,188,CLE,TBR,1,8,7
3,188,CLE,TBR,0,4,7
3,188,CIN,KCR,5,2,9
3,188,TOR,BAL,10,2,9
3,188,COL,ARI,4,6,9
3,188,LAD,MIA,6,9,9
3,188,WSN,SDP,15,5,9
3,188,STL,SFG,2,5,9
3,188,PHI,CHC,3,8,9
3,188,MIL,NYM,3,4,8
3,188,MIL,NYM,5,0,7
3,188,ATL,PIT,14,3,9
4,189,NYY,SEA,0,4,9
4,189,OAK,HOU,2,1,9
4,189,KCR,CLE,4,7,9
4,189,DET,MIN,3,5,9
4,189,COL,ARI,9,3,9
4,189,LAD,MIA,6,1,9
4,189,WSN,SDP,8,9,9
4,189,PHI,CHC,8,0,9
4,189,CIN,MIL,3,5,9
5,190,LAA,SEA,3,7,9
5,190,NYY,HOU,4,0,9
5,190,OAK,TEX,2,3,9
5,190,CHW,BAL,12,1,9
5,190,KCR,CLE,1,2,9
5,190,DET,MIN,2,4,9
5,190,PHI,BOS,5,11,9
5,190,TOR,TBR,1,7,9
5,190,ARI,LAD,5,2,9
5,190,COL,SDP,2,4,9
5,190,WSN,SFG,3,5,9
5,190,STL,CHC,5,10,9
5,190,CIN,MIL,2,0,9
5,190,PIT,NYM,4,13,9
5,190,ATL,MIA,5,0,9
6,191,LAA,SEA,0,2,9
6,191,NYY,HOU,1,0,9
6,191,OAK,TEX,8,4,11
6,191,CHW,BAL,8,3,9
6,191,KCR,CLE,6,14,9
6,191,DET,MIN,4,9,9
6,191,PHI,BOS,11,2,9
6,191,TOR,TBR,2,5,9
6,191,ARI,LAD,1,22,9
6,191,COL,SDP,3,0,9
6,191,WSN,SFG,4,10,9
6,191,STL,CHC,6,0,9
6,191,CIN,MIL,4,3,9
6,191,PIT,NYM,6,2,7
6,191,PIT,NYM,2,4,7
6,191,ATL,MIA,5,4,9
0,192,LAA,SEA,7,1,9
0,192,NYY,HOU,7,8,9
0,192,OAK,TEX,4,1,9
0,192,CHW,BAL,7,5,10
0,192,DET,MIN,9,12,10
0,192,PHI,BOS,5,4,9
0,192,TOR,TBR,3,1,9
0,192,ARI,LAD,4,7,9
0,192,COL,SDP,3,1,9
0,192,WSN,SFG,1,3,9
0,192,CIN,MIL,3,1,9
0,192,PIT,NYM,6,5,9
0,192,ATL,MIA,4,7,9
5,197,SEA,LAA,6,5,9
5,197,HOU,CHW,7,1,9
5,197,CLE,OAK,4,5,9
5,197,TEX,TOR,2,10,9
5,197,BAL,KCR,2,9,9
5,197,BOS,NYY,4,0,9
5,197,TBR,ATL,7,6,10
5,197,CHC,ARI,5,1,9
5,197,LAD,COL,10,4,9
5,197,SDP,WSN,24,8,9
5,197,SFG,STL,7,2,9
5,197,MIL,CIN,11,6,9
5,197,NYM,PIT,1,4,9
5,197,MIA,PHI,2,5,7
5,197,MIA,PHI,7,0,7
6,198,SEA,LAA,4,9,9
6,198,HOU,CHW,1,10,9
6,198,CLE,OAK,3,2,9
6,198,MIN,DET,0,1,7
6,198,MIN,DET,4,5,8
6,198,BAL,KCR,8,4,9
6,198,BOS,NYY,1,3,6
6,198,TBR,ATL,0,9,9
6,198,CHC,ARI,4,2,9
6,198,LAD,COL,9,2,9
6,198,SDP,WSN,10,4,9
6,198,SFG,STL,1,3,9
6,198,MIL,CIN,7,4,11
6,198,NYM,PIT,7,9,9
6,198,MIA,PHI,2,4,10
0,199,SEA,LAA,7,4,9
0,199,HOU,CHW,0,4,9
0,199,CLE,OAK,4,2,9
0,199,TEX,TOR,0,5,7
0,199,TEX,TOR,0,10,7
0,199,MIN,DET,0,7,9
0,199,BAL,KCR,5,0,9
0,199,BOS,NYY,1,9,9
0,199,TBR,ATL,7,5,9
0,199,CHC,ARI,4,6,9
0,199,LAD,COL,5,6,10
0,199,SDP,WSN,7,8,9
0,199,SFG,STL,1,2,9
0,199,MIL,CIN,8,0,9
0,199,NYM,PIT,7,6,9
0,199,MIA,PHI,4,7,9
1,200,CLE,HOU,3,4,9
1,200,LAA,OAK,1,4,9
1,200,TEX,DET,0,14,9
1,200,MIN,CHW,3,2,8
1,200,MIN,CHW,3,5,7
1,200,BAL,TBR,6,1,9
1,200,BOS,TOR,13,4,9
1,200,PIT,ARI,2,4,9
1,200,SFG,LAD,7,2,9
1,200,CHC,STL,3,8,9
1,200,NYM,CIN,15,11,11
1,200,MIA,WSN,1,18,9
2,201,SEA,COL,6,4,9
2,201,CLE,HOU,3,9,9
2,201,LAA,OAK,0,6,9
2,201,TEX,DET,1,4,9
2,201,MIN,CHW,5,9,9
2,201,KCR,MIL,5,2,9
2,201,BAL,TBR,3,9,9
2,201,PHI,NYY,4,6,9
2,201,PIT,ARI,6,11,9
2,201,SFG,LAD,6,8,9
2,201,SDP,ATL,1,2,9
2,201,CHC,STL,7,6,9
2,201,NYM,CIN,3,4,9
2,201,MIA,WSN,3,6,9
3,202,SEA,COL,3,6,9
3,202,CLE,HOU,5,4,9
3,202,TEX,DET,2,4,9
3,202,MIN,CHW,7,2,9
3,202,KCR,MIL,6,3,9
3,202,BAL,TBR,4,5,9
3,202,BOS,TOR,7,4,9
3,202,PHI,NYY,5,6,10
3,202,PIT,ARI,4,6,9
3,202,SFG,LAD,4,2,9
3,202,SDP,ATL,3,2,7
3,202,SDP,ATL,6,5,7
3,202,CHC,STL,2,3,10
3,202,NYM,CIN,7,0,9
3,202,MIA,WSN,3,1,10
4,203,OAK,SEA,4,1,9
4,203,LAA,MIN,3,2,9
4,203,TEX,DET,5,7,9
4,203,TBR,CLE,5,4,10
4,203,NYY,BOS,4,5,10
4,203,SFG,LAD,5,3,9
4,203,SDP,MIA,3,2,9
4,203,CHC,STL,2,3,9
4,203,ATL,PHI,7,2,9
5,204,OAK,SEA,3,4,9
5,204,TEX,HOU,3,7,9
5,204,LAA,MIN,4,5,9
5,204,CHW,MIL,1,7,9
5,204,TBR,CLE,10,5,9
5,204,DET,KCR,3,5,9
5,204,WSN,BAL,1,6,9
5,204,NYY,BOS,2,6,9
5,204,TOR,NYM,0,3,9
5,204,ARI,CHC,3,8,9
5,204,COL,LAD,9,6,10
5,204,SDP,MIA,5,2,9
5,204,PIT,SFG,6,4,9
5,204,STL,CIN,5,6,9
5,204,ATL,PHI,1,5,9
6,205,OAK,SEA,4,5,9
6,205,TEX,HOU,1,4,9
6,205,LAA,MIN,2,1,9
6,205,CHW,MIL,1,6,9
6,205,TBR,CLE,8,2,9
6,205,DET,KCR,8,9,9
6,205,WSN,BAL,3,5,9
6,205,NYY,BOS,4,3,9
6,205,TOR,NYM,10,3,9
6,205,ARI,CHC,7,3,9
6,205,COL,LAD,0,1,9
6,205,SDP,MIA,2,3,9
6,205,PIT,SFG,10,2,9
6,205,STL,CIN,3,5,9
6,205,ATL,PHI,15,3,9
0,206,OAK,SEA,3,4,9
0,206,TEX,HOU,1,3,9
0,206,LAA,MIN,6,2,9
0,206,CHW,MIL,3,1,9
0,206,TBR,CLE,2,3,9
0,206,DET,KCR,1,6,9
0,206,WSN,BAL,4,5,9
0,206,NYY,BOS,4,5,9
0,206,TOR,NYM,4,5,9
0,206,ARI,CHC,1,5,9
0,206,COL,LAD,2,3,9
0,206,SDP,MIA,3,9,9
0,206,PIT,SFG,1,6,9
0,206,STL,CIN,10,6,9
0,206,ATL,PHI,1,2,9
1,207,HOU,SEA,8,11,9
1,207,COL,LAA,2,6,9
1,207,CHW,KCR,3,4,9
1,207,DET,MIN,5,6,10
1,207,TOR,BOS,4,5,9
1,207,CIN,CHC,5,6,9
1,207,ATL,NYM,2,0,7
1,207,ATL,NYM,0,1,7
1,207,WSN,PHI,5,6,9
2,208,HOU,SEA,8,6,9
2,208,OAK,SDP,4,7,9
2,208,COL,LAA,12,3,9
2,208,ARI,TEX,4,5,9
2,208,CHW,KCR,5,3,9
2,208,STL,CLE,4,2,9
2,208,DET,MIN,6,5,11
2,208,MIA,BAL,7,3,9
2,208,NYY,TBR,4,3,9
2,208,LAD,SFG,1,2,9
2,208,CIN,CHC,7,4,9
2,208,MIL,PIT,9,0,9
2,208,ATL,NYM,12,5,9
2,208,WSN,PHI,6,4,9
3,209,HOU,SEA,11,4,9
3,209,OAK,SDP,10,4,9
3,209,COL,LAA,7,8,9
3,209,ARI,TEX,3,2,9
3,209,CHW,KCR,2,3,10
3,209,STL,CLE,2,7,9
3,209,DET,MIN,17,14,9
3,209,MIA,BAL,7,8,9
3,209,TOR,BOS,4,1,7
3,209,TOR,BOS,1,4,7
3,209,NYY,TBR,3,1,10
3,209,LAD,SFG,8,0,9
3,209,CIN,CHC,8,2,9
3,209,MIL,PIT,7,3,9
3,209,ATL,NYM,1,2,9
4,210,OAK,LAA,4,0,9
4,210,CHW,KCR,0,5,9
4,210,BAL,DET,2,6,9
4,210,TOR,BOS,13,1,9
4,210,NYY,TBR,0,14,9
4,210,COL,SDP,0,3,9
4,210,LAD,SFG,0,5,9
4,210,CIN,CHC,7,4,9
4,210,MIL,PIT,12,0,9
4,210,ATL,NYM,6,3,9
4,210,WSN,PHI,3,1,7
4,210,WSN,PHI,8,11,8
5,211,SEA,TEX,9,5,9
5,211,HOU,SFG,9,6,9
5,211,OAK,LAA,2,0,9
5,211,CLE,CHW,4,6,9
5,211,BAL,DET,4,3,9
5,211,KCR,TOR,4,6,9
5,211,MIN,STL,1,5,9
5,211,BOS,TBR,3,7,9
5,211,NYY,MIA,3,1,9
5,211,LAD,ARI,5,6,10
5,211,COL,SDP,9,4,9
5,211,CHC,WSN,3,4,9
5,211,CIN,NYM,6,2,9
5,211,MIL,ATL,9,5,9
5,211,PHI,PIT,0,7,9
6,212,SEA,TEX,4,5,10
6,212,HOU,SFG,6,8,9
6,212,OAK,LAA,0,1,9
6,212,CLE,CHW,12,11,9
6,212,BAL,DET,5,2,9
6,212,KCR,TOR,0,4,9
6,212,MIN,STL,8,1,9
6,212,BOS,TBR,5,9,9
6,212,NYY,MIA,4,2,9
6,212,LAD,ARI,8,3,9
6,212,COL,SDP,5,3,9
6,212,CHC,WSN,6,3,9
