Day,Away,Home,RA,RH,Inn
6,155,CLE,BAL,4,5,9
6,155,DET,NYY,0,3,9
6,155,MIN,TOR,3,12,9
6,155,ARI,PIT,1,2,9
6,155,ATL,COL,6,2,11
6,155,NYM,LAD,9,4,9
6,155,SDP,MIL,4,0,9
6,155,SFG,MIA,4,5,9
6,155,STL,CHC,1,6,9
6,155,STL,CHC,7,4,10
6,155,WSN,CIN,10,8,9
0,156,SEA,TEX,6,5,10
0,156,HOU,KCR,7,4,9
0,156,BOS,OAK,5,2,9
0,156,LAA,PHI,7,9,9
0,156,CHW,TBR,6,5,9
0,156,CLE,BAL,3,2,9
0,156,DET,NYY,4,5,10
0,156,MIN,TOR,8,6,9
0,156,ARI,PIT,0,3,9
0,156,ATL,COL,8,7,9
0,156,NYM,LAD,5,4,10
0,156,SDP,MIL,6,4,10
0,156,SFG,MIA,5,1,9
0,156,STL,CHC,5,3,11
0,156,WSN,CIN,5,4,9
1,157,SEA,HOU,7,4,9
1,157,BOS,LAA,1,0,9
1,157,TOR,KCR,8,0,9
1,157,ARI,CIN,0,7,7
1,157,NYM,SDP,11,5,9
2,158,SEA,HOU,1,4,9
2,158,OAK,ATL,2,3,9
2,158,BOS,LAA,6,5,10
2,158,TEX,CLE,3,6,9
2,158,TEX,CLE,6,3,9
2,158,LAD,CHW,0,4,9
2,158,DET,PIT,5,3,9
2,158,TOR,KCR,7,0,9
2,158,NYY,MIN,10,4,9
2,158,CHC,BAL,3,9,9
2,158,STL,TBR,2,4,10
2,158,ARI,CIN,8,14,9
2,158,COL,SFG,5,3,9
2,158,NYM,SDP,0,7,9
2,158,PHI,MIL,3,2,9
2,158,WSN,MIA,2,12,9
3,159,SEA,HOU,6,3,9
3,159,OAK,ATL,2,13,9
3,159,BOS,LAA,1,0,9
3,159,TEX,CLE,0,4,9
3,159,LAD,CHW,4,1,9
3,159,DET,PIT,3,1,9
3,159,TOR,KCR,4,8,9
3,159,NYY,MIN,1,8,9
3,159,STL,TBR,3,11,9
3,159,ARI,CIN,7,0,9
3,159,COL,SFG,1,2,10
3,159,NYM,SDP,2,13,9
3,159,PHI,MIL,10,0,9
3,159,WSN,MIA,1,2,10
4,160,OAK,CLE,4,8,9
4,160,BOS,LAA,2,5,9
4,160,LAD,CHW,11,9,9
4,160,BAL,KCR,5,7,9
4,160,NYY,MIN,10,7,9
4,160,STL,TBR,1,2,9
4,160,ARI,CIN,5,4,9
4,160,COL,SFG,4,2,9
4,160,PHI,MIL,8,3,9
4,160,PIT,ATL,1,3,9
4,160,WSN,MIA,4,7,9
5,161,BOS,SEA,4,3,9
5,161,MIA,HOU,7,4,9
5,161,OAK,CLE,2,3,9
5,161,NYM,LAA,7,3,9
5,161,TEX,CHW,3,8,9
5,161,TOR,DET,10,1,9
5,161,BAL,KCR,1,8,9
5,161,TBR,MIN,4,9,9
5,161,CHC,NYY,1,2,13
5,161,ARI,PHI,5,7,9
5,161,COL,SDP,0,9,9
5,161,LAD,SFG,2,7,9
5,161,CIN,STL,0,2,9
5,161,MIL,WSN,5,11,9
5,161,PIT,ATL,2,4,9
6,162,BOS,SEA,6,7,9
6,162,MIA,HOU,5,1,9
6,162,OAK,CLE,10,5,9
6,162,NYM,LAA,6,11,9
6,162,TEX,CHW,11,9,10
6,162,TOR,DET,1,3,9
6,162,BAL,KCR,6,4,9
6,162,TBR,MIN,5,6,9
6,162,CHC,NYY,0,8,9
6,162,ARI,PHI,0,4,9
6,162,COL,SDP,1,2,10
6,162,COL,SDP,6,2,9
6,162,LAD,SFG,2,3,9
6,162,CIN,STL,4,5,9
6,162,MIL,WSN,6,8,9
6,162,PIT,ATL,4,10,9
0,163,BOS,SEA,2,0,9
0,163,MIA,HOU,4,9,9
0,163,OAK,CLE,3,6,9
0,163,NYM,LAA,4,1,9
0,163,TEX,CHW,8,6,12
0,163,TOR,DET,6,0,9
0,163,BAL,KCR,10,7,9
0,163,TBR,MIN,6,0,9
0,163,CHC,NYY,4,18,9
0,163,ARI,PHI,13,1,9
0,163,COL,SDP,4,2,9
0,163,LAD,SFG,0,2,9
0,163,CIN,STL,7,6,9
0,163,MIL,WSN,4,1,9
0,163,PIT,ATL,3,5,9
1,164,MIN,SEA,3,2,9
1,164,HOU,TEX,3,5,9
1,164,CHW,DET,9,5,9
1,164,KCR,SFG,2,6,9
1,164,BAL,TOR,1,11,9
1,164,CIN,ARI,5,4,9
1,164,SDP,CHC,4,1,9
1,164,PIT,STL,5,7,9
1,164,ATL,WSN,9,5,9
1,164,MIA,PHI,2,3,9
2,165,MIN,SEA,0,5,9
2,165,HOU,TEX,4,3,9
2,165,OAK,BOS,1,6,9
2,165,LAA,LAD,0,2,9
2,165,CHW,DET,5,1,9
2,165,CLE,COL,4,3,10
2,165,KCR,SFG,2,4,9
2,165,BAL,TOR,6,5,9
2,165,TBR,NYY,0,2,9
2,165,CIN,ARI,5,3,12
2,165,SDP,CHC,12,5,9
2,165,MIL,NYM,0,4,9
2,165,PIT,STL,1,3,9
2,165,PIT,STL,1,9,9
2,165,ATL,WSN,10,4,9
2,165,MIA,PHI,11,9,9
3,166,MIN,SEA,5,0,9
3,166,HOU,TEX,9,2,9
3,166,OAK,BOS,1,10,9
3,166,LAA,LAD,1,4,9
3,166,CHW,DET,13,0,9
3,166,CLE,COL,7,5,9
3,166,KCR,SFG,3,2,9
3,166,BAL,TOR,6,7,10
3,166,TBR,NYY,3,4,9
3,166,CIN,ARI,4,7,9
3,166,SDP,CHC,19,5,9
3,166,MIL,NYM,10,2,9
3,166,PIT,STL,6,4,9
3,166,ATL,WSN,8,2,9
3,166,MIA,PHI,1,3,9
4,167,LAA,SEA,4,1,9
4,167,OAK,BOS,4,3,9
4,167,TEX,DET,3,1,9
4,167,CLE,COL,4,2,9
4,167,BAL,TOR,10,2,9
4,167,TBR,NYY,1,2,9
4,167,SDP,CHC,6,4,9
4,167,MIL,NYM,4,5,9
4,167,PHI,WSN,10,1,9
5,168,LAA,SEA,1,8,9
5,168,CHW,HOU,3,13,9
5,168,KCR,OAK,5,1,9
5,168,TEX,DET,7,0,9
5,168,CLE,LAD,2,1,10
5,168,MIN,ARI,2,7,9
5,168,TBR,BAL,0,1,9
5,168,STL,BOS,5,6,9
5,168,NYY,TOR,12,3,9
5,168,SDP,COL,4,10,9
5,168,SFG,PIT,2,0,9
5,168,ATL,CHC,0,1,9
5,168,MIL,CIN,5,4,9
5,168,MIA,NYM,4,10,9
5,168,PHI,WSN,5,3,9
5,168,PHI,WSN,8,7,10
6,169,LAA,SEA,4,2,10
6,169,LAA,SEA,3,0,9
6,169,CHW,HOU,7,0,9
6,169,KCR,OAK,2,0,9
6,169,TEX,DET,7,14,9
6,169,CLE,LAD,1,7,9
6,169,MIN,ARI,11,1,9
6,169,TBR,BAL,7,6,9
6,169,STL,BOS,11,2,9
6,169,NYY,TOR,4,0,9
6,169,SDP,COL,4,5,9
6,169,SFG,PIT,7,5,9
6,169,ATL,CHC,3,6,9
6,169,MIL,CIN,7,3,9
6,169,MIA,NYM,2,3,9
6,169,PHI,WSN,2,1,10
0,170,LAA,SEA,4,0,9
0,170,CHW,HOU,3,4,9
0,170,KCR,OAK,0,4,9
0,170,TEX,DET,3,7,9
0,170,CLE,LAD,5,3,9
0,170,MIN,ARI,1,7,9
0,170,TBR,BAL,1,2,9
0,170,STL,BOS,4,6,9
0,170,NYY,TOR,9,10,9
0,170,SDP,COL,3,8,9
0,170,SFG,PIT,3,4,9
0,170,ATL,CHC,6,0,9
0,170,MIL,CIN,6,3,9
0,170,MIA,NYM,6,2,9
0,170,PHI,WSN,3,9,9
1,171,KCR,LAA,6,2,9
1,171,TOR,CHW,7,8,9
1,171,DET,BOS,2,5,9
1,171,NYY,TBR,4,2,9
1,171,ARI,SDP,1,4,9
1,171,SFG,ATL,1,2,9
1,171,CHC,PIT,1,12,9
1,171,STL,MIL,0,2,9
1,171,MIA,NYM,0,6,9
2,172,SEA,OAK,8,2,9
2,172,NYM,HOU,2,8,9
2,172,KCR,LAA,12,11,11
2,172,PHI,TEX,0,7,9
2,172,TOR,CHW,6,7,12
2,172,CLE,MIN,6,5,11
2,172,DET,BOS,4,5,9
2,172,WSN,BAL,3,0,9
2,172,NYY,TBR,4,5,9
2,172,ARI,SDP,2,3,11
2,172,COL,MIA,8,9,9
2,172,LAD,CIN,8,2,9
2,172,SFG,ATL,12,10,9
2,172,CHC,PIT,1,7,9
2,172,STL,MIL,6,2,9
3,173,SEA,OAK,9,0,9
3,173,NYM,HOU,3,5,9
3,173,KCR,LAA,0,5,9
3,173,PHI,TEX,2,4,9
3,173,TOR,CHW,9,5,9
3,173,CLE,MIN,11,10,9
3,173,DET,BOS,2,6,9
3,173,WSN,BAL,0,7,6
3,173,NYY,TBR,5,4,9
3,173,ARI,SDP,4,10,9
3,173,COL,MIA,4,7,9
3,173,LAD,CIN,8,4,9
3,173,SFG,ATL,3,4,9
3,173,CHC,PIT,14,5,9
3,173,STL,MIL,5,4,9
4,174,SEA,OAK,2,1,9
4,174,HOU,NYY,6,7,9
4,174,BAL,CHW,4,0,9
4,174,CLE,MIN,0,1,9
4,174,COL,MIA,2,3,9
4,174,LAD,CIN,10,5,9
4,174,PHI,SDP,6,2,9
4,174,SFG,ATL,6,7,9
4,174,CHC,PIT,7,8,10
4,174,STL,MIL,4,6,9
5,175,SEA,LAA,4,3,9
5,175,HOU,NYY,3,1,9
5,175,OAK,KCR,1,3,9
5,175,WSN,TEX,2,1,9
5,175,BAL,CHW,4,1,9
5,175,BOS,CLE,6,3,9
5,175,DET,ARI,5,1,9
5,175,COL,MIN,1,0,9
5,175,PIT,TBR,3,4,10
5,175,TOR,MIL,9,4,9
5,175,LAD,ATL,4,1,9
5,175,PHI,SDP,0,1,9
5,175,CIN,SFG,4,2,9
5,175,CHC,STL,3,0,9
5,175,NYM,MIA,5,3,9
6,176,SEA,LAA,5,3,9
6,176,HOU,NYY,3,0,9
6,176,OAK,KCR,9,7,9
6,176,WSN,TEX,2,3,9
6,176,BAL,CHW,6,2,9
6,176,BOS,CLE,4,2,9
6,176,DET,ARI,6,3,9
6,176,COL,MIN,0,6,9
6,176,PIT,TBR,5,6,9
6,176,TOR,MIL,4,5,9
6,176,LAD,ATL,3,5,9
6,176,PHI,SDP,4,2,9
6,176,CIN,SFG,2,9,9
6,176,CHC,STL,3,5,9
6,176,NYM,MIA,5,3,9
0,177,SEA,LAA,1,2,9
0,177,HOU,NYY,3,6,10
0,177,OAK,KCR,5,3,9
0,177,WSN,TEX,6,4,9
0,177,BAL,CHW,3,4,9
0,177,BOS,CLE,8,3,9
0,177,DET,ARI,7,11,9
0,177,COL,MIN,3,6,9
0,177,PIT,TBR,2,4,9
0,177,TOR,MIL,3,10,9
0,177,LAD,ATL,5,3,11
0,177,PHI,SDP,8,5,9
0,177,CIN,SFG,10,3,9
0,177,CHC,STL,6,5,10
0,177,NYM,MIA,2,3,9
1,178,BAL,SEA,9,2,9
1,178,OAK,NYY,5,9,9
1,178,CHW,LAA,3,4,9
1,178,TEX,KCR,10,4,9
1,178,MIN,CLE,11,1,9
1,178,BOS,TOR,2,7,9
1,178,LAD,COL,0,4,9
1,178,PIT,WSN,2,3,9
1,178,MIA,STL,0,9,9
2,179,BAL,SEA,0,2,9
2,179,HOU,NYM,9,1,9
2,179,OAK,NYY,1,2,9
2,179,CHW,LAA,11,4,9
2,179,TEX,KCR,8,3,9
2,179,MIN,CLE,2,3,9
2,179,MIN,CLE,6,0,9
2,179,DET,SFG,3,4,9
2,179,BOS,TOR,5,6,9
2,179,MIL,TBR,5,3,9
2,179,SDP,ARI,6,7,9
2,179,LAD,COL,4,7,9
2,179,CIN,CHC,5,3,9
2,179,PIT,WSN,1,3,9
2,179,MIA,STL,3,5,9
2,179,ATL,PHI,5,3,9
3,180,BAL,SEA,3,9,9
3,180,HOU,NYM,2,0,9
3,180,OAK,NYY,3,5,9
3,180,CHW,LAA,1,4,9
3,180,TEX,KCR,1,2,9
3,180,MIN,CLE,6,7,10
3,180,DET,SFG,3,2,9
3,180,BOS,TOR,6,5,10
3,180,MIL,TBR,5,3,9
3,180,SDP,ARI,4,0,9
3,180,LAD,COL,8,4,9
3,180,CIN,CHC,3,8,9
3,180,PIT,WSN,8,7,9
3,180,MIA,STL,4,3,9
3,180,ATL,PHI,4,1,9
4,181,OAK,SEA,6,8,9
4,181,NYY,HOU,1,2,9
4,181,MIN,CLE,3,5,9
4,181,TBR,TOR,1,4,9
4,181,SDP,LAD,1,3,9
4,181,CIN,CHC,7,15,9
4,181,MIL,PIT,7,8,9
4,181,ATL,PHI,4,14,9
5,182,OAK,SEA,3,1,9
5,182,LAA,HOU,1,8,9
5,182,TEX,NYM,3,4,9
5,182,CHW,SFG,1,0,9
5,182,KCR,DET,3,1,9
5,182,BAL,MIN,2,3,9
5,182,BOS,CHC,5,6,9
5,182,TBR,TOR,2,9,9
5,182,ARI,COL,9,3,9
5,182,SDP,LAD,1,5,9
5,182,ATL,CIN,9,1,9
5,182,MIL,PIT,19,2,9
5,182,STL,PHI,3,5,9
5,182,MIA,WSN,6,3,9
6,183,OAK,SEA,1,2,9
6,183,LAA,HOU,1,9,9
6,183,TEX,NYM,7,3,9
6,183,CHW,SFG,5,3,9
6,183,NYY,CLE,13,4,9
6,183,NYY,CLE,6,1,9
6,183,KCR,DET,3,4,9
6,183,BAL,MIN,3,4,9
6,183,BOS,CHC,1,3,9
6,183,TBR,TOR,6,2,9
6,183,TBR,TOR,11,5,9
6,183,ARI,COL,7,11,9
6,183,SDP,LAD,2,7,9
6,183,ATL,CIN,4,1,9
6,183,MIL,PIT,4,7,9
6,183,STL,PHI,7,6,9
6,183,MIA,WSN,5,3,9
0,184,OAK,SEA,1,2,9
0,184,LAA,HOU,2,4,9
0,184,TEX,NYM,1,4,9
0,184,CHW,SFG,13,4,9
0,184,NYY,CLE,0,2,9
0,184,KCR,DET,7,4,9
0,184,BAL,MIN,3,1,9
0,184,BOS,CHC,4,2,11
0,184,TBR,TOR,7,3,9
0,184,ARI,COL,5,6,9
0,184,SDP,LAD,4,2,9
0,184,ATL,CIN,3,4,9
0,184,MIL,PIT,2,0,9
0,184,STL,PHI,0,4,9
0,184,MIA,WSN,7,4,10
1,185,SEA,SDP,8,2,9
1,185,KCR,HOU,6,7,9
1,185,TOR,OAK,1,5,9
1,185,TEX,BAL,6,7,10
1,185,MIN,CHW,6,3,10
1,185,CLE,DET,1,4,9
1,185,CLE,DET,3,5,9
1,185,TBR,BOS,0,4,9
1,185,SFG,ARI,3,8,9
1,185,COL,LAD,3,5,9
1,185,CHC,MIL,2,5,10
1,185,NYM,CIN,7,4,9
1,185,STL,ATL,3,6,9
1,185,MIA,WSN,3,2,10
2,186,SEA,SDP,6,2,9
2,186,KCR,HOU,7,9,9
2,186,TOR,OAK,3,5,9
2,186,LAA,MIA,1,2,9
2,186,TEX,BAL,9,10,10
2,186,MIN,CHW,8,2,9
2,186,CLE,DET,4,11,9
2,186,TBR,BOS,8,4,9
2,186,NYY,PIT,2,5,9
2,186,SFG,ARI,2,6,9
2,186,COL,LAD,2,5,9
2,186,CHC,MIL,8,3,9
2,186,NYM,CIN,0,1,9
2,186,STL,ATL,1,7,9
2,186,WSN,PHI,0,11,9
3,187,KCR,HOU,7,4,9
3,187,TOR,OAK,2,1,9
3,187,LAA,MIA,5,2,9
3,187,TEX,BAL,1,2,9
3,187,MIN,CHW,8,9,10
3,187,CLE,DET,2,8,9
3,187,TBR,BOS,7,1,9
3,187,NYY,PIT,16,0,9
3,187,SFG,ARI,7,5,9
3,187,COL,LAD,1,2,9
3,187,CHC,MIL,2,1,9
3,187,NYM,CIN,8,3,10
3,187,STL,ATL,0,3,9
3,187,WSN,PHI,3,2,9
4,188,TOR,SEA,3,8,9
4,188,KCR,HOU,2,5,9
4,188,LAA,BAL,1,4,9
4,188,DET,CHW,2,1,9
4,188,NYY,BOS,6,5,9
4,188,COL,ARI,4,3,9
4,188,CHC,LAD,3,5,9
4,188,SFG,SDP,1,2,10
4,188,PIT,CIN,4,2,9
4,188,PIT,CIN,1,5,9
4,188,STL,ATL,3,2,11
4,188,MIA,NYM,0,10,9
4,188,WSN,PHI,3,5,9
5,189,TOR,SEA,2,5,11
5,189,HOU,OAK,8,3,9
5,189,LAA,BAL,4,5,9
5,189,MIN,TEX,5,6,9
5,189,DET,CHW,7,5,9
5,189,CLE,KCR,3,4,9
5,189,NYY,BOS,12,5,9
5,189,TBR,CIN,1,2,10
5,189,COL,ARI,6,5,9
5,189,CHC,LAD,3,4,10
5,189,SFG,SDP,3,6,9
5,189,PIT,MIL,3,4,9
5,189,PHI,STL,2,0,9
5,189,WSN,ATL,2,12,9
5,189,MIA,NYM,5,2,9
6,190,TOR,SEA,1,2,9
6,190,HOU,OAK,2,3,9
6,190,LAA,BAL,0,1,9
6,190,MIN,TEX,7,9,9
6,190,DET,CHW,0,8,9
6,190,CLE,KCR,13,1,9
6,190,NYY,BOS,5,6,10
6,190,TBR,CIN,4,5,10
6,190,COL,ARI,2,9,9
6,190,CHC,LAD,2,4,9
6,190,SFG,SDP,3,1,9
6,190,PIT,MIL,4,3,9
6,190,PHI,STL,1,0,9
6,190,WSN,ATL,3,4,9
6,190,MIA,NYM,4,5,10
0,191,TOR,SEA,5,6,9
0,191,HOU,OAK,6,1,9
0,191,LAA,BAL,5,9,9
0,191,MIN,TEX,6,5,9
0,191,DET,CHW,2,4,9
0,191,CLE,KCR,1,5,9
0,191,NYY,BOS,6,11,9
0,191,TBR,CIN,5,10,9
0,191,COL,ARI,3,2,9
0,191,CHC,LAD,9,11,9
0,191,SFG,SDP,12,0,9
0,191,PIT,MIL,8,6,9
0,191,PHI,STL,3,4,9
0,191,WSN,ATL,3,4,12
0,191,MIA,NYM,2,0,10
1,192,OAK,TEX,8,10,9
1,192,CHW,CLE,4,8,9
1,192,DET,KCR,1,3,9
1,192,DET,KCR,3,7,9
1,192,BOS,TBR,5,10,9
1,192,ARI,SFG,4,3,9
1,192,SDP,COL,6,5,9
1,192,PIT,MIA,5,1,9
1,192,PHI,STL,1,6,9
1,192,NYM,ATL,4,1,9
2,193,HOU,LAA,6,5,9
2,193,OAK,TEX,14,7,12
2,193,CHW,CLE,1,4,9
2,193,CHW,CLE,7,0,9
2,193,DET,KCR,7,5,9
2,193,MIL,MIN,6,3,9
2,193,BAL,CHC,4,2,9
2,193,BOS,TBR,2,3,9
2,193,CIN,NYY,4,3,9
2,193,PHI,TOR,3,4,9
2,193,ARI,SFG,0,13,9
2,193,SDP,COL,3,5,9
2,193,LAD,STL,6,7,9
2,193,PIT,MIA,3,2,9
2,193,NYM,ATL,1,4,9
3,194,SEA,WSN,6,4,9
3,194,SEA,WSN,2,1,9
3,194,HOU,LAA,1,7,9
3,194,OAK,TEX,2,5,9
3,194,CHW,CLE,2,1,9
3,194,DET,KCR,2,5,9
3,194,MIL,MIN,1,4,9
3,194,BAL,CHC,7,1,9
3,194,BOS,TBR,1,4,9
3,194,CIN,NYY,6,7,10
3,194,PHI,TOR,2,8,9
3,194,ARI,SFG,3,4,9
3,194,SDP,COL,6,10,9
3,194,LAD,STL,7,6,9
3,194,PIT,MIA,4,5,10
3,194,NYM,ATL,7,3,9
4,195,SEA,TEX,6,5,9
4,195,HOU,LAA,3,2,10
4,195,CHW,MIN,12,2,9
4,195,DET,CLE,0,4,9
4,195,KCR,TOR,3,1,9
4,195,BOS,TBR,4,5,9
4,195,CIN,NYY,7,6,10
4,195,SDP,COL,5,8,9
4,195,LAD,STL,4,0,9
4,195,MIL,SFG,3,2,10
4,195,NYM,CHC,8,0,9
4,195,PIT,MIA,2,3,11
4,195,ATL,WSN,5,4,9
5,196,SEA,TEX,8,3,9
5,196,OAK,HOU,5,1,9
5,196,LAD,LAA,9,1,9
5,196,CHW,MIN,6,2,9
5,196,DET,CLE,5,6,9
5,196,KCR,TOR,1,8,9
5,196,BAL,TBR,4,5,9
5,196,BOS,NYY,5,4,11
5,196,ARI,SDP,3,5,9
5,196,PIT,COL,2,13,9
5,196,MIL,SFG,5,8,9
5,196,CIN,STL,3,7,9
5,196,ATL,WSN,8,4,9
5,196,PHI,MIA,2,1,9
6,197,SEA,TEX,3,2,10
6,197,OAK,HOU,0,5,9
6,197,LAD,LAA,7,1,9
6,197,CHW,MIN,3,6,9
6,197,DET,CLE,0,10,9
6,197,KCR,TOR,5,6,10
6,197,BAL,TBR,6,4,11
6,197,BOS,NYY,1,14,9
6,197,ARI,SDP,3,4,9
6,197,PIT,COL,0,2,9
6,197,MIL,SFG,1,2,9
6,197,NYM,CHC,2,1,11
6,197,NYM,CHC,4,3,10
6,197,CIN,STL,3,11,9
6,197,ATL,WSN,6,3,9
6,197,PHI,MIA,10,0,9
0,198,SEA,TEX,6,2,9
0,198,OAK,HOU,4,3,9
0,198,CHW,MIN,11,0,9
0,198,KCR,TOR,2,4,9
0,198,BAL,TBR,5,7,9
0,198,BOS,NYY,2,13,9
0,198,ARI,SDP,3,1,9
0,198,PIT,COL,8,3,9
0,198,MIL,SFG,5,9,9
0,198,NYM,CHC,2,3,9
0,198,ATL,WSN,3,7,9
0,198,PHI,MIA,4,0,9
4,202,NYY,HOU,2,3,9
4,202,NYY,HOU,5,7,9
4,202,DET,OAK,7,2,9
4,202,DET,OAK,0,5,9
4,202,TEX,MIA,8,0,9
4,202,SFG,LAD,6,9,9
5,203,HOU,SEA,5,2,9
5,203,TEX,OAK,4,5,9
5,203,LAA,ATL,1,8,9
5,203,CLE,CHW,8,2,9
5,203,TBR,KCR,7,3,9
5,203,NYY,BAL,7,6,9
5,203,TOR,BOS,28,5,9
5,203,WSN,ARI,1,10,9
5,203,COL,MIL,5,6,13
5,203,SFG,LAD,1,5,9
5,203,SDP,NYM,4,1,9
5,203,CHC,PHI,15,2,9
5,203,STL,CIN,5,9,9
5,203,MIA,PIT,8,1,9
6,204,HOU,SEA,3,1,9
6,204,TEX,OAK,1,3,9
6,204,LAA,ATL,2,7,9
6,204,CLE,CHW,7,4,9
6,204,CLE,CHW,4,5,9
6,204,MIN,DET,8,4,9
6,204,TBR,KCR,3,6,9
6,204,NYY,BAL,3,6,9
6,204,TOR,BOS,4,1,9
6,204,WSN,ARI,2,7,9
6,204,COL,MIL,4,9,9
6,204,SFG,LAD,2,4,9
6,204,SDP,NYM,2,1,9
6,204,CHC,PHI,6,2,10
6,204,STL,CIN,6,3,9
6,204,MIA,PIT,0,1,9
0,205,HOU,SEA,8,5,9
0,205,TEX,OAK,11,8,9
0,205,LAA,ATL,9,1,9
0,205,CLE,CHW,3,6,9
0,205,MIN,DET,9,1,9
0,205,TBR,KCR,2,4,9
0,205,NYY,BAL,6,0,9
0,205,TOR,BOS,8,4,9
0,205,WSN,ARI,4,3,9
0,205,COL,MIL,9,10,9
0,205,SFG,LAD,4,7,9
0,205,SDP,NYM,5,8,9
0,205,CHC,PHI,4,3,9
0,205,STL,CIN,3,6,9
0,205,MIA,PIT,6,5,10
1,206,TEX,SEA,3,4,9
1,206,HOU,OAK,5,7,9
1,206,LAA,KCR,0,7,9
1,206,CLE,BOS,1,3,9
1,206,SDP,DET,4,12,9
1,206,TBR,BAL,1,5,9
1,206,SFG,ARI,0,7,9
1,206,COL,MIL,2,0,9
1,206,WSN,LAD,4,1,9
1,206,PIT,CHC,2,3,9
1,206,MIA,CIN,2,11,9
1,206,ATL,PHI,4,6,9
2,207,TEX,SEA,4,5,9
2,207,HOU,OAK,3,5,9
2,207,LAA,KCR,6,0,9
2,207,CHW,COL,2,1,9
2,207,CLE,BOS,8,3,9
2,207,SDP,DET,6,4,10
2,207,MIN,MIL,6,7,9
2,207,TBR,BAL,3,5,9
2,207,NYY,NYM,3,6,9
2,207,STL,TOR,3,10,9
2,207,SFG,ARI,3,7,9
2,207,WSN,LAD,8,3,9
2,207,PIT,CHC,2,4,9
2,207,MIA,CIN,2,1,9
2,207,ATL,PHI,6,3,9
3,208,TEX,SEA,2,4,9
3,208,HOU,OAK,2,4,9
3,208,LAA,KCR,4,0,9
3,208,CHW,COL,5,6,9
3,208,CLE,BOS,7,6,9
3,208,SDP,DET,3,4,9
3,208,MIN,MIL,4,10,9
3,208,TBR,BAL,6,4,10
3,208,NYY,NYM,2,3,9
3,208,STL,TOR,6,1,9
3,208,SFG,ARI,3,5,9
3,208,WSN,LAD,1,7,9
3,208,MIA,CIN,3,5,9
3,208,ATL,PHI,2,7,9
4,209,SEA,HOU,2,4,9
4,209,TEX,LAA,2,0,9
4,209,CLE,BOS,2,4,9
4,209,DET,TOR,3,5,9
4,209,KCR,NYY,0,1,9
4,209,TBR,BAL,0,3,9
4,209,LAD,COL,13,0,9
4,209,CHC,SFG,2,4,9
4,209,MIA,CIN,7,6,9
4,209,PHI,PIT,8,7,9
5,210,SEA,HOU,1,11,9
5,210,OAK,CHW,7,3,9
5,210,TEX,LAA,7,2,9
5,210,CLE,TBR,4,1,9
5,210,DET,TOR,4,2,9
5,210,KCR,NYY,5,11,9
5,210,MIN,SDP,1,10,9
5,210,BAL,CIN,6,2,9
5,210,MIL,BOS,4,1,9
5,210,ARI,ATL,2,5,9
5,210,LAD,COL,5,4,9
5,210,CHC,SFG,4,2,9
5,210,PHI,PIT,4,2,10
5,210,STL,WSN,6,2,9
5,210,NYM,MIA,6,4,9
6,211,SEA,HOU,5,4,9
6,211,OAK,CHW,2,3,9
6,211,TEX,LAA,7,9,9
6,211,CLE,TBR,4,6,9
6,211,DET,TOR,3,5,9
6,211,KCR,NYY,2,8,9
6,211,MIN,SDP,7,4,9
6,211,BAL,CIN,2,8,9
6,211,MIL,BOS,9,4,9
6,211,ARI,ATL,2,6,9
6,211,LAD,COL,3,5,9
6,211,CHC,SFG,4,5,9
6,211,PHI,PIT,2,1,10
6,211,STL,WSN,6,7,9
6,211,NYM,MIA,4,0,9
0,212,SEA,HOU,2,3,10
0,212,OAK,CHW,1,4,9
0,212,TEX,LAA,5,2,9
0,212,CLE,TBR,5,3,9
0,212,DET,TOR,1,4,9
0,212,KCR,NYY,8,6,9
0,212,MIN,SDP,2,3,9
0,212,BAL,CIN,2,3,9
0,212,MIL,BOS,2,7,9
0,212,ARI,ATL,0,1,9
0,212,LAD,COL,7,3,9
0,212,CHC,SFG,0,4,9
0,212,PHI,PIT,8,2,9
0,212,STL,WSN,5,0,9
0,212,NYM,MIA,9,3,9
1,213,SEA,NYY,2,7,9
1,213,BOS,HOU,3,2,9
1,213,BAL,TEX,7,2,9
1,213,KCR,CHW,2,1,9
1,213,ARI,CLE,5,6,11
1,213,DET,MIN,3,5,10
1,213,COL,SDP,1,4,9
1,213,LAD,SFG,8,2,9
1,213,CIN,MIA,3,1,9
1,213,NYM,WSN,7,3,9
2,214,SEA,NYY,8,6,9
2,214,BOS,HOU,2,1,9
2,214,OAK,LAA,1,3,9
2,214,BAL,TEX,8,2,9
2,214,KCR,CHW,2,9,9
2,214,ARI,CLE,6,3,9
2,214,DET,MIN,5,3,9
2,214,TOR,TBR,3,1,9
2,214,COL,SDP,5,13,9
2,214,COL,SDP,2,3,9
2,214,LAD,SFG,9,5,9
2,214,CHC,STL,0,6,9
2,214,CIN,MIA,2,1,9
2,214,MIL,PIT,3,5,9
2,214,PHI,ATL,1,13,9
2,214,NYM,WSN,1,5,9
3,215,SEA,NYY,7,3,9
3,215,BOS,HOU,1,6,9
3,215,OAK,LAA,3,1,9
3,215,BAL,TEX,6,3,9
3,215,KCR,CHW,1,4,9
3,215,ARI,CLE,4,7,9
3,215,DET,MIN,1,4,9
3,215,TOR,TBR,2,3,9
3,215,COL,SDP,1,9,9
3,215,LAD,SFG,3,0,9
3,215,CIN,MIA,0,3,9
3,215,MIL,PIT,7,8,9
