0,South Carolina,ACC
1,NC State,ACC
2,North Carolina,ACC
3,Clemson,ACC
4,Duke,ACC
5,Maryland,ACC
6,Wake Forest,ACC
7,Virginia,ACC
8,Missouri,Big 8
9,Nebraska,Big 8
10,Colorado,Big 8
11,Oklahoma,Big 8
12,Kansas State,Big 8
13,Oklahoma State,Big 8
14,Iowa State,Big 8
15,Kansas,Big 8
16,Ohio State,Big Ten
17,Michigan,Big Ten
18,Purdue,Big Ten
19,Minnesota,Big Ten
20,Iowa,Big Ten
21,Indiana,Big Ten
22,Northwestern,Big Ten
23,Wisconsin,Big Ten
24,Michigan State,Big Ten
25,Illinois,Big Ten
26,Penn State,Ind
27,West Virginia,Ind
28,Houston,Ind
29,Notre Dame,Ind
30,Buffalo,Ind
31,Rutgers,Ind
32,Villanova,Ind
33,Florida State,Ind
34,Colgate,Ind
35,Air Force,Ind
36,West Texas State,Ind
37,Boston College,Ind
38,New Mexico State,Ind
39,Southern Miss,Ind
40,Syracuse,Ind
41,Army,Ind
42,Virginia Tech,Ind
43,Georgia Tech,Ind
44,Miami,Ind
45,Pitt,Ind
46,Dayton,Ind
47,Northern Illinois,Ind
48,Tulane,Ind
49,Utah State,Ind
50,Idaho,Ind
51,Navy,Ind
52,Xavier,Ind
53,Dartmouth,Ivy
54,Yale,Ivy
55,Princeton,Ivy
56,Cornell,Ivy
57,Pennsylvania,Ivy
58,Harvard,Ivy
59,Brown,Ivy
60,Columbia,Ivy
61,Toledo,MAC
62,Bowling Green,MAC
63,Miami (OH),MAC
64,Ohio,MAC
65,Western Michigan,MAC
66,Marshall,MAC
67,Kent State,MAC
68,Memphis,MVC
69,North Texas,MVC
70,Louisville,MVC
71,Cincinnati,MVC
72,Wichita State,MVC
73,Tulsa,MVC
74,USC,Pac-8
75,UCLA,Pac-8
76,Stanford,Pac-8
77,Oregon State,Pac-8
78,Oregon,Pac-8
79,California,Pac-8
80,Washington,Pac-8
81,Washington State,Pac-8
82,San Diego State,PCAA
83,Long Beach State,PCAA
84,Pacific,PCAA
85,San Jose State,PCAA
86,California-Santa Barbara,PCAA
87,Fresno State,PCAA
88,Cal State Los Angeles,PCAA
89,Tennessee,SEC
90,LSU,SEC
91,Auburn,SEC
92,Florida,SEC
93,Ole Miss,SEC
94,Georgia,SEC
95,Vanderbilt,SEC
96,Alabama,SEC
97,Kentucky,SEC
98,Mississippi State,SEC
99,Davidson,Southern
100,Richmond,Southern
101,The Citadel,Southern
102,William & Mary,Southern
103,East Carolina,Southern
104,Furman,Southern
105,Virginia Military Institute,Southern
106,Texas,SWC
107,Arkansas,SWC
108,Texas Tech,SWC
109,TCU,SWC
110,SMU,SWC
111,Rice,SWC
112,Texas A&M,SWC
113,Baylor,SWC
114,Arizona State,WAC
115,Utah,WAC
116,BYU,WAC
117,Wyoming,WAC
118,Arizona,WAC
119,UTEP,WAC
120,New Mexico,WAC
121,Colorado State,WAC
