0,Oklahoma,Big 7
1,Missouri,Big 7
2,Kansas,Big 7
3,Colorado,Big 7
4,Iowa State,Big 7
5,Nebraska,Big 7
6,Kansas State,Big 7
7,Texas Tech,BIAA
8,UTEP,BIAA
9,Arizona,BIAA
10,Arizona State,BIAA
11,Hardin-Simmons,BIAA
12,West Texas State,BIAA
13,Northern Arizona,BIAA
14,New Mexico,BIAA
15,New Mexico State,BIAA
16,Notre Dame,Ind
17,Army,Ind
18,Cornell,Ind
19,Penn State,Ind
20,Nevada,Ind
21,Brown,Ind
22,Rutgers,Ind
23,Villanova,Ind
24,Boston University,Ind
25,Dartmouth,Ind
26,Santa Clara,Ind
27,West Virginia,Ind
28,Michigan State,Ind
29,Boston College,Ind
30,Detroit Mercy,Ind
31,Pitt,Ind
32,Pennsylvania,Ind
33,Virginia,Ind
34,Harvard,Ind
35,Holy Cross,Ind
36,Princeton,Ind
37,Chattanooga,Ind
38,Columbia,Ind
39,Yale,Ind
40,Georgetown,Ind
41,Miami,Ind
42,Saint Mary's (CA),Ind
43,Colgate,Ind
44,Fordham,Ind
45,New York University,Ind
46,Temple,Ind
47,Duquesne,Ind
48,San Francisco,Ind
49,Marquette,Ind
50,Syracuse,Ind
51,Navy,Ind
52,Oklahoma State,MVC
53,Wichita State,MVC
54,Drake,MVC
55,Tulsa,MVC
56,Saint Louis,MVC
57,California,PCC
58,Oregon,PCC
59,USC,PCC
60,Washington State,PCC
61,Oregon State,PCC
62,Stanford,PCC
63,Washington,PCC
64,UCLA,PCC
65,Idaho,PCC
66,Montana,PCC
67,Georgia,SEC
68,Ole Miss,SEC
69,Tulane,SEC
70,Vanderbilt,SEC
71,Georgia Tech,SEC
72,Alabama,SEC
73,Mississippi State,SEC
74,Tennessee,SEC
75,Kentucky,SEC
76,Florida,SEC
77,LSU,SEC
78,Auburn,SEC
79,Utah,Skyline
80,Colorado State,Skyline
81,Denver,Skyline
82,Utah State,Skyline
83,BYU,Skyline
84,Wyoming,Skyline
85,Clemson,Southern
86,North Carolina,Southern
87,Virginia Military Institute,Southern
88,William & Mary,Southern
89,Wake Forest,Southern
90,Maryland,Southern
91,Duke,Southern
92,Richmond,Southern
93,Washington & Lee,Southern
94,George Washington,Southern
95,Furman,Southern
96,Davidson,Southern
97,South Carolina,Southern
98,NC State,Southern
99,Virginia Tech,Southern
100,The Citadel,Southern
101,SMU,SWC
102,Texas,SWC
103,Baylor,SWC
104,Rice,SWC
105,Arkansas,SWC
106,TCU,SWC
107,Texas A&M,SWC
108,Michigan,Western
109,Northwestern,Western
110,Minnesota,Western
111,Ohio State,Western
112,Iowa,Western
113,Purdue,Western
114,Indiana,Western
115,Illinois,Western
116,Wisconsin,Western
