0,Maryland,ACC
1,NC State,ACC
2,Clemson,ACC
3,North Carolina,ACC
4,Duke,ACC
5,Virginia,ACC
6,Wake Forest,ACC
7,Oklahoma,Big 8
8,Nebraska,Big 8
9,Missouri,Big 8
10,Oklahoma State,Big 8
11,Colorado,Big 8
12,Iowa State,Big 8
13,Kansas,Big 8
14,Kansas State,Big 8
15,Michigan,Big Ten
16,Ohio State,Big Ten
17,Michigan State,Big Ten
18,Wisconsin,Big Ten
19,Illinois,Big Ten
20,Purdue,Big Ten
21,Minnesota,Big Ten
22,Iowa,Big Ten
23,Northwestern,Big Ten
24,Indiana,Big Ten
25,Notre Dame,Ind
26,Penn State,Ind
27,Lamar,Ind
28,Temple,Ind
29,Boston College,Ind
30,Utah State,Ind
31,Houston,Ind
32,Arkansas State,Ind
33,Rutgers,Ind
34,Cincinnati,Ind
35,Memphis,Ind
36,Pitt,Ind
37,Georgia Tech,Ind
38,Hawaii,Ind
39,Miami,Ind
40,Southern Miss,Ind
41,Tampa,Ind
42,Holy Cross,Ind
43,Tulane,Ind
44,Colgate,Ind
45,Chattanooga,Ind
46,Navy,Ind
47,Northern Illinois,Ind
48,South Carolina,Ind
49,Virginia Tech,Ind
50,West Virginia,Ind
51,Army,Ind
52,Dayton,Ind
53,Villanova,Ind
54,Idaho,Ind
55,Air Force,Ind
56,Louisiana,Ind
57,Southern Illinois,Ind
58,Syracuse,Ind
59,Florida State,Ind
60,Marshall,Ind
61,Texas-Arlington,Ind
62,Yale,Ivy
63,Harvard,Ivy
64,Pennsylvania,Ivy
65,Brown,Ivy
66,Princeton,Ivy
67,Dartmouth,Ivy
68,Cornell,Ivy
69,Columbia,Ivy
70,Miami (OH),MAC
71,Ohio,MAC
72,Toledo,MAC
73,Kent State,MAC
74,Bowling Green,MAC
75,Western Michigan,MAC
76,Tulsa,MVC
77,Louisville,MVC
78,West Texas State,MVC
79,Drake,MVC
80,New Mexico State,MVC
81,North Texas,MVC
82,Wichita State,MVC
83,USC,Pac-8
84,Stanford,Pac-8
85,California,Pac-8
86,UCLA,Pac-8
87,Washington,Pac-8
88,Oregon State,Pac-8
89,Washington State,Pac-8
90,Oregon,Pac-8
91,San Diego State,PCAA
92,San Jose State,PCAA
93,Pacific,PCAA
94,Long Beach State,PCAA
95,Fresno State,PCAA
96,Alabama,SEC
97,Auburn,SEC
98,Georgia,SEC
99,Mississippi State,SEC
100,Florida,SEC
101,Kentucky,SEC
102,Tennessee,SEC
103,Vanderbilt,SEC
104,LSU,SEC
105,Ole Miss,SEC
106,Virginia Military Institute,Southern
107,Appalachian State,Southern
108,East Carolina,Southern
109,Richmond,Southern
110,William & Mary,Southern
111,Furman,Southern
112,The Citadel,Southern
113,Baylor,SWC
114,Texas A&M,SWC
115,Texas,SWC
116,Arkansas,SWC
117,SMU,SWC
118,Texas Tech,SWC
119,Rice,SWC
120,TCU,SWC
121,BYU,WAC
122,Arizona,WAC
123,Arizona State,WAC
124,New Mexico,WAC
125,UTEP,WAC
126,Colorado State,WAC
127,Utah,WAC
128,Wyoming,WAC
