0,Georgia Tech,ACC
1,Clemson,ACC
2,Virginia,ACC
3,Maryland,ACC
4,North Carolina,ACC
5,NC State,ACC
6,Duke,ACC
7,Wake Forest,ACC
8,Colorado,Big 8
9,Nebraska,Big 8
10,Oklahoma,Big 8
11,Iowa State,Big 8
12,Kansas,Big 8
13,Kansas State,Big 8
14,Missouri,Big 8
15,Oklahoma State,Big 8
16,Michigan,Big Ten
17,Michigan State,Big Ten
18,Illinois,Big Ten
19,Iowa,Big Ten
20,Ohio State,Big Ten
21,Minnesota,Big Ten
22,Indiana,Big Ten
23,Northwestern,Big Ten
24,Purdue,Big Ten
25,Wisconsin,Big Ten
26,San Jose State,Big West
27,Fresno State,Big West
28,Utah State,Big West
29,Long Beach State,Big West
30,UNLV,Big West
31,Pacific,Big West
32,New Mexico State,Big West
33,Cal State Fullerton,Big West
34,Louisville,Ind
35,Florida State,Ind
36,Miami,Ind
37,Notre Dame,Ind
38,Penn State,Ind
39,Louisiana Tech,Ind
40,Southern Miss,Ind
41,Temple,Ind
42,Syracuse,Ind
43,Army,Ind
44,Northern Illinois,Ind
45,South Carolina,Ind
46,Virginia Tech,Ind
47,East Carolina,Ind
48,Louisiana,Ind
49,Navy,Ind
50,Memphis,Ind
51,Boston College,Ind
52,Tulane,Ind
53,West Virginia,Ind
54,Akron,Ind
55,Arkansas State,Ind
56,Pitt,Ind
57,Rutgers,Ind
58,Tulsa,Ind
59,Cincinnati,Ind
60,Toledo,MAC
61,Central Michigan,MAC
62,Ball State,MAC
63,Western Michigan,MAC
64,Miami (OH),MAC
65,Bowling Green,MAC
66,Eastern Michigan,MAC
67,Kent State,MAC
68,Ohio,MAC
69,Washington,Pac-10
70,USC,Pac-10
71,Oregon,Pac-10
72,California,Pac-10
73,Arizona,Pac-10
74,Stanford,Pac-10
75,UCLA,Pac-10
76,Arizona State,Pac-10
77,Washington State,Pac-10
78,Oregon State,Pac-10
79,Tennessee,SEC
80,Florida,SEC
81,Ole Miss,SEC
82,Alabama,SEC
83,Auburn,SEC
84,Kentucky,SEC
85,LSU,SEC
86,Georgia,SEC
87,Mississippi State,SEC
88,Vanderbilt,SEC
89,Texas,SWC
90,Houston,SWC
91,Texas A&M,SWC
92,Baylor,SWC
93,Rice,SWC
94,TCU,SWC
95,Texas Tech,SWC
96,Arkansas,SWC
97,SMU,SWC
98,BYU,WAC
99,Colorado State,WAC
100,San Diego State,WAC
101,Wyoming,WAC
102,Hawaii,WAC
103,Air Force,WAC
104,Utah,WAC
105,New Mexico,WAC
106,UTEP,WAC
