0,Missouri,Big 6
1,Oklahoma,Big 6
2,Nebraska,Big 6
3,Kansas State,Big 6
4,Iowa State,Big 6
5,Kansas,Big 6
6,Hardin-Simmons,BIAA
7,Texas Tech,BIAA
8,West Texas State,BIAA
9,Arizona,BIAA
10,UTEP,BIAA
11,New Mexico,BIAA
12,Arizona State,BIAA
13,Northern Arizona,BIAA
14,New Mexico State,BIAA
15,Georgia Pre-Flight,Ind
16,Penn State,Ind
17,Boston College,Ind
18,Marquette,Ind
19,Miami,Ind
20,Santa Clara,Ind
21,North Carolina Pre-Flight,Ind
22,Jacksonville Naval Air Station,Ind
23,Notre Dame,Ind
24,Colgate,Ind
25,Great Lakes Navy,Ind
26,Iowa Pre-Flight,Ind
27,Army,Ind
28,Syracuse,Ind
29,Duquesne,Ind
30,Saint Mary's (CA),Ind
31,Saint Mary's (CA) Pre-Flight,Ind
32,Yale,Ind
33,Fordham,Ind
34,Georgetown,Ind
35,Pennsylvania,Ind
36,San Francisco,Ind
37,Dartmouth,Ind
38,Detroit Mercy,Ind
39,Michigan State,Ind
40,Navy,Ind
41,West Virginia,Ind
42,Holy Cross,Ind
43,Loyola Marymount,Ind
44,Brown,Ind
45,Villanova,Ind
46,Cornell,Ind
47,Princeton,Ind
48,Temple,Ind
49,Columbia,Ind
50,Pitt,Ind
51,Harvard,Ind
52,Virginia,Ind
53,Manhattan,Ind
54,Colorado,MSAC
55,Utah,MSAC
56,Denver,MSAC
57,Utah State,MSAC
58,Colorado State,MSAC
59,BYU,MSAC
60,Wyoming,MSAC
61,Tulsa,MVC
62,Oklahoma State,MVC
63,Washington (MO),MVC
64,Saint Louis,MVC
65,Creighton,MVC
66,Drake,MVC
67,UCLA,PCC
68,Washington State,PCC
69,Stanford,PCC
70,USC,PCC
71,Washington,PCC
72,Oregon State,PCC
73,California,PCC
74,Oregon,PCC
75,Idaho,PCC
76,Montana,PCC
77,Georgia,SEC
78,Tennessee,SEC
79,Georgia Tech,SEC
80,Mississippi State,SEC
81,Alabama,SEC
82,LSU,SEC
83,Auburn,SEC
84,Vanderbilt,SEC
85,Florida,SEC
86,Tulane,SEC
87,Kentucky,SEC
88,Ole Miss,SEC
89,William & Mary,Southern
90,Virginia Tech,Southern
91,Wake Forest,Southern
92,North Carolina,Southern
93,Duke,Southern
94,NC State,Southern
95,The Citadel,Southern
96,Furman,Southern
97,Clemson,Southern
98,Virginia Military Institute,Southern
99,Davidson,Southern
100,Maryland,Southern
101,George Washington,Southern
102,South Carolina,Southern
103,Richmond,Southern
104,Washington & Lee,Southern
105,Texas,SWC
106,Rice,SWC
107,TCU,SWC
108,Baylor,SWC
109,Texas A&M,SWC
110,SMU,SWC
111,Arkansas,SWC
112,Ohio State,Western
113,Wisconsin,Western
114,Michigan,Western
115,Illinois,Western
116,Indiana,Western
117,Iowa,Western
118,Minnesota,Western
119,Purdue,Western
120,Northwestern,Western
