0,Clemson,ACC (Atlantic)
1,Notre Dame,ACC (Atlantic)
2,NC State,ACC (Atlantic)
3,Boston College,ACC (Atlantic)
4,Wake Forest,ACC (Atlantic)
5,Louisville,ACC (Atlantic)
6,Florida State,ACC (Atlantic)
7,Syracuse,ACC (Atlantic)
8,Miami,ACC (Coastal)
9,North Carolina,ACC (Coastal)
10,Pitt,ACC (Coastal)
11,Virginia Tech,ACC (Coastal)
12,Virginia,ACC (Coastal)
13,Georgia Tech,ACC (Coastal)
14,Duke,ACC (Coastal)
15,Cincinnati,American
16,Tulsa,American
17,Memphis,American
18,UCF,American
19,SMU,American
20,Houston,American
21,Navy,American
22,Tulane,American
23,East Carolina,American
24,Temple,American
25,South Florida,American
26,Oklahoma,Big 12
27,Iowa State,Big 12
28,Oklahoma State,Big 12
29,Texas,Big 12
30,TCU,Big 12
31,West Virginia,Big 12
32,Kansas State,Big 12
33,Texas Tech,Big 12
34,Baylor,Big 12
35,Kansas,Big 12
36,Ohio State,Big Ten (East)
37,Indiana,Big Ten (East)
38,Penn State,Big Ten (East)
39,Maryland,Big Ten (East)
40,Michigan,Big Ten (East)
41,Rutgers,Big Ten (East)
42,Michigan State,Big Ten (East)
43,Northwestern,Big Ten (West)
44,Iowa,Big Ten (West)
45,Wisconsin,Big Ten (West)
46,Minnesota,Big Ten (West)
47,Nebraska,Big Ten (West)
48,Purdue,Big Ten (West)
49,Illinois,Big Ten (West)
50,Western Kentucky,CUSA (East)
51,Marshall,CUSA (East)
52,Florida Atlantic,CUSA (East)
53,Charlotte,CUSA (East)
54,Middle Tennessee,CUSA (East)
55,Florida Int'l,CUSA (East)
56,Old Dominion,CUSA (East)
57,UAB,CUSA (West)
58,UTSA,CUSA (West)
59,Louisiana Tech,CUSA (West)
60,North Texas,CUSA (West)
61,Rice,CUSA (West)
62,Southern Miss,CUSA (West)
63,UTEP,CUSA (West)
64,Liberty,Ind
65,New Mexico State,Ind
66,Massachusetts,Ind
67,BYU,Ind
68,Army,Ind
69,Connecticut,Ind (East)
70,Buffalo,MAC (East)
71,Kent State,MAC (East)
72,Miami (OH),MAC (East)
73,Ohio,MAC (East)
74,Akron,MAC (East)
75,Bowling Green,MAC (East)
76,Ball State,MAC (West)
77,Toledo,MAC (West)
78,Western Michigan,MAC (West)
79,Central Michigan,MAC (West)
80,Eastern Michigan,MAC (West)
81,Northern Illinois,MAC (West)
82,Boise State,MWC (Mountain)
83,Air Force,MWC (Mountain)
84,Wyoming,MWC (Mountain)
85,New Mexico,MWC (Mountain)
86,Colorado State,MWC (Mountain)
87,Utah State,MWC (Mountain)
88,San Jose State,MWC (West)
89,Nevada,MWC (West)
90,San Diego State,MWC (West)
91,Hawaii,MWC (West)
92,Fresno State,MWC (West)
93,UNLV,MWC (West)
94,Oregon,Pac-12 (North)
95,Washington,Pac-12 (North)
96,Stanford,Pac-12 (North)
97,Oregon State,Pac-12 (North)
98,California,Pac-12 (North)
99,Washington State,Pac-12 (North)
100,USC,Pac-12 (South)
101,Colorado,Pac-12 (South)
102,Utah,Pac-12 (South)
103,Arizona State,Pac-12 (South)
104,UCLA,Pac-12 (South)
105,Arizona,Pac-12 (South)
106,Florida,SEC (East)
107,Georgia,SEC (East)
108,Missouri,SEC (East)
109,Kentucky,SEC (East)
110,Tennessee,SEC (East)
111,South Carolina,SEC (East)
112,Vanderbilt,SEC (East)
113,Alabama,SEC (West)
114,Texas A&M,SEC (West)
115,Auburn,SEC (West)
116,LSU,SEC (West)
117,Ole Miss,SEC (West)
118,Mississippi State,SEC (West)
119,Arkansas,SEC (West)
120,Coastal Carolina,Sun Belt (East)
121,Appalachian State,Sun Belt (East)
122,Georgia Southern,Sun Belt (East)
123,Georgia State,Sun Belt (East)
124,Troy,Sun Belt (East)
125,Louisiana,Sun Belt (West)
126,South Alabama,Sun Belt (West)
127,Arkansas State,Sun Belt (West)
128,Texas State,Sun Belt (West)
129,Louisiana-Monroe,Sun Belt (West)
