0,Oklahoma,Big 7
1,Nebraska,Big 7
2,Missouri,Big 7
3,Kansas,Big 7
4,Iowa State,Big 7
5,Colorado,Big 7
6,Kansas State,Big 7
7,West Texas State,BIAA
8,Arizona State,BIAA
9,UTEP,BIAA
10,Texas Tech,BIAA
11,Hardin-Simmons,BIAA
12,Arizona,BIAA
13,New Mexico,BIAA
14,New Mexico State,BIAA
15,Northern Arizona,BIAA
16,Princeton,Ind
17,Army,Ind
18,Fordham,Ind
19,Loyola Marymount,Ind
20,Michigan State,Ind
21,Miami,Ind
22,Virginia,Ind
23,Cornell,Ind
24,Pacific,Ind
25,Pennsylvania,Ind
26,Yale,Ind
27,San Jose State,Ind
28,San Francisco,Ind
29,Colgate,Ind
30,Marquette,Ind
31,Penn State,Ind
32,Montana,Ind
33,Notre Dame,Ind
34,Rutgers,Ind
35,Syracuse,Ind
36,Temple,Ind
37,Holy Cross,Ind
38,Columbia,Ind
39,Villanova,Ind
40,Houston,Ind
41,Dartmouth,Ind
42,Boston University,Ind
43,Navy,Ind
44,Santa Clara,Ind
45,Duquesne,Ind
46,Saint Mary's (CA),Ind
47,Georgetown,Ind
48,New York University,Ind
49,Harvard,Ind
50,Brown,Ind
51,Pitt,Ind
52,Nevada,Ind
53,Boston College,Ind
54,Tulsa,MVC
55,Detroit Mercy,MVC
56,Wichita State,MVC
57,Drake,MVC
58,Oklahoma State,MVC
59,Bradley,MVC
60,California,PCC
61,Washington,PCC
62,UCLA,PCC
63,Stanford,PCC
64,Idaho,PCC
65,Washington State,PCC
66,USC,PCC
67,Oregon State,PCC
68,Oregon,PCC
69,Kentucky,SEC
70,Tennessee,SEC
71,Alabama,SEC
72,Tulane,SEC
73,Georgia Tech,SEC
74,Georgia,SEC
75,Vanderbilt,SEC
76,LSU,SEC
77,Mississippi State,SEC
78,Florida,SEC
79,Ole Miss,SEC
80,Auburn,SEC
81,Wyoming,Skyline
82,Colorado State,Skyline
83,Denver,Skyline
84,Utah,Skyline
85,BYU,Skyline
86,Utah State,Skyline
87,Washington & Lee,Southern
88,Clemson,Southern
89,Virginia Military Institute,Southern
90,Wake Forest,Southern
91,Maryland,Southern
92,Duke,Southern
93,North Carolina,Southern
94,George Washington,Southern
95,NC State,Southern
96,William & Mary,Southern
97,The Citadel,Southern
98,South Carolina,Southern
99,Furman,Southern
100,West Virginia,Southern
101,Davidson,Southern
102,Richmond,Southern
103,Virginia Tech,Southern
104,Texas,SWC
105,Baylor,SWC
106,Texas A&M,SWC
107,TCU,SWC
108,Rice,SWC
109,SMU,SWC
110,Arkansas,SWC
111,Michigan,Western
112,Ohio State,Western
113,Wisconsin,Western
114,Illinois,Western
115,Northwestern,Western
116,Iowa,Western
117,Minnesota,Western
118,Indiana,Western
119,Purdue,Western
