0,Centre,Ind
1,Notre Dame,Ind
2,Harvard,Ind
3,Alabama,Ind
4,Auburn,Ind
5,Washington & Lee,Ind
6,Navy,Ind
7,Penn State,Ind
8,Dartmouth,Ind
9,West Virginia,Ind
10,Colgate,Ind
11,NC State,Ind
12,Lafayette,Ind
13,LSU,Ind
14,Mississippi State,Ind
15,Vanderbilt,Ind
16,Virginia Military Institute,Ind
17,Washington & Jefferson,Ind
18,Syracuse,Ind
19,Furman,Ind
20,Pennsylvania,Ind
21,Pitt,Ind
22,Tulane,Ind
23,Clemson,Ind
24,Georgetown,Ind
25,Georgia Tech,Ind
26,Army,Ind
27,Lehigh,Ind
28,Princeton,Ind
29,Boston College,Ind
30,Florida,Ind
31,Rutgers,Ind
32,Yale,Ind
33,Georgia,Ind
34,Wofford,Ind
35,North Carolina,Ind
36,Maryland,Ind
37,Presbyterian,Ind
38,Virginia Tech,Ind
39,Brown,Ind
40,Bucknell,Ind
41,Nebraska,Ind
42,Ole Miss,Ind
43,Spring Hill,Ind
44,Tennessee,Ind
45,The Citadel,Ind
46,Kentucky,Ind
47,Davidson,Ind
48,Samford,Ind
49,Mississippi College,Ind
50,Cornell,Ind
51,Southwestern (TX),Ind
52,Sewanee,Ind
53,Virginia,Ind
54,Erskine,Ind
55,Newberry,Ind
56,Oglethorpe,Ind
57,TCU,Ind
58,Wake Forest,Ind
59,South Carolina,Ind
60,Missouri,MVIAA
61,Iowa State,MVIAA
62,Washington (MO),MVIAA
63,Drake,MVIAA
64,Kansas,MVIAA
65,Kansas State,MVIAA
66,Grinnell,MVIAA
67,Washington,PCC
68,Oregon,PCC
69,California,PCC
70,Washington State,PCC
71,Stanford,PCC
72,Oregon State,PCC
73,Colorado State,RMC
74,Utah,RMC
75,Colorado College,RMC
76,Utah State,RMC
77,Colorado,RMC
78,Wyoming,RMC
79,Denver,RMC
80,Colorado Mines,RMC
81,Texas A&M,SWC
82,Rice,SWC
83,Oklahoma,SWC
84,Texas,SWC
85,Arkansas,SWC
86,SMU,SWC
87,Baylor,SWC
88,Oklahoma State,SWC
89,Illinois,Western
90,Ohio State,Western
91,Chicago,Western
92,Wisconsin,Western
93,Minnesota,Western
94,Iowa,Western
95,Michigan,Western
96,Northwestern,Western
97,Indiana,Western
98,Purdue,Western
