0,Nebraska,Big 6
1,Kansas,Big 6
2,Oklahoma,Big 6
3,Kansas State,Big 6
4,Missouri,Big 6
5,Iowa State,Big 6
6,Texas Tech,BIAA
7,Arizona,BIAA
8,Northern Arizona,BIAA
9,Arizona State,BIAA
10,New Mexico State,BIAA
11,New Mexico,BIAA
12,Colgate,Ind
13,Centenary (LA),Ind
14,Brown,Ind
15,Michigan State,Ind
16,Columbia,Ind
17,Pitt,Ind
18,Army,Ind
19,Detroit Mercy,Ind
20,Notre Dame,Ind
21,Villanova,Ind
22,Fordham,Ind
23,Pennsylvania,Ind
24,Temple,Ind
25,George Washington,Ind
26,Saint Mary's (CA),Ind
27,Saint Louis,Ind
28,Cornell,Ind
29,Santa Clara,Ind
30,William & Mary,Ind
31,Gonzaga,Ind
32,Harvard,Ind
33,New York University,Ind
34,Richmond,Ind
35,Washington & Jefferson,Ind
36,Marquette,Ind
37,Carnegie Mellon,Ind
38,Bucknell,Ind
39,Dartmouth,Ind
40,Davidson,Ind
41,Princeton,Ind
42,Syracuse,Ind
43,Wake Forest,Ind
44,West Virginia,Ind
45,Yale,Ind
46,The Citadel,Ind
47,Lafayette,Ind
48,Penn State,Ind
49,Georgetown,Ind
50,Navy,Ind
51,San Francisco,Ind
52,Oklahoma State,MVC
53,Creighton,MVC
54,Butler,MVC
55,Washington (MO),MVC
56,Drake,MVC
57,Grinnell,MVC
58,USC,PCC
59,Washington State,PCC
60,UCLA,PCC
61,Washington,PCC
62,California,PCC
63,Oregon,PCC
64,Stanford,PCC
65,Oregon State,PCC
66,Idaho,PCC
67,Montana,PCC
68,Utah,RMC
69,BYU,RMC
70,Denver,RMC
71,Colorado College,RMC
72,Colorado State,RMC
73,Northern Colorado,RMC
74,Utah State,RMC
75,Colorado,RMC
76,Wyoming,RMC
77,Colorado Mines,RMC
78,Montana State,RMC
79,Western State,RMC
80,LSU,Southern
81,Tennessee,Southern
82,Auburn,Southern
83,Virginia Tech,Southern
84,Alabama,Southern
85,Vanderbilt,Southern
86,NC State,Southern
87,Tulane,Southern
88,Duke,Southern
89,South Carolina,Southern
90,Georgia Tech,Southern
91,Kentucky,Southern
92,Virginia,Southern
93,Ole Miss,Southern
94,Georgia,Southern
95,Maryland,Southern
96,North Carolina,Southern
97,Virginia Military Institute,Southern
98,Washington & Lee,Southern
99,Florida,Southern
100,Clemson,Southern
101,Mississippi State,Southern
102,Sewanee,Southern
103,TCU,SWC
104,Texas,SWC
105,Rice,SWC
106,Texas A&M,SWC
107,Baylor,SWC
108,SMU,SWC
109,Arkansas,SWC
110,Michigan,Western
111,Purdue,Western
112,Wisconsin,Western
113,Ohio State,Western
114,Northwestern,Western
115,Minnesota,Western
116,Illinois,Western
117,Indiana,Western
118,Chicago,Western
119,Iowa,Western
