0,Florida State,ACC (Atlantic)
1,Maryland,ACC (Atlantic)
2,NC State,ACC (Atlantic)
3,Boston College,ACC (Atlantic)
4,Clemson,ACC (Atlantic)
5,Wake Forest,ACC (Atlantic)
6,Virginia Tech,ACC (Coastal)
7,Miami,ACC (Coastal)
8,North Carolina,ACC (Coastal)
9,Georgia Tech,ACC (Coastal)
10,Virginia,ACC (Coastal)
11,Duke,ACC (Coastal)
12,Missouri,Big 12 (North)
13,Nebraska,Big 12 (North)
14,Kansas State,Big 12 (North)
15,Iowa State,Big 12 (North)
16,Colorado,Big 12 (North)
17,Kansas,Big 12 (North)
18,Oklahoma,Big 12 (South)
19,Oklahoma State,Big 12 (South)
20,Texas A&M,Big 12 (South)
21,Baylor,Big 12 (South)
22,Texas Tech,Big 12 (South)
23,Texas,Big 12 (South)
24,West Virginia,Big East
25,Connecticut,Big East
26,Pitt,Big East
27,Syracuse,Big East
28,South Florida,Big East
29,Louisville,Big East
30,Cincinnati,Big East
31,Rutgers,Big East
32,Ohio State,Big Ten
33,Michigan State,Big Ten
34,Wisconsin,Big Ten
35,Iowa,Big Ten
36,Illinois,Big Ten
37,Penn State,Big Ten
38,Michigan,Big Ten
39,Northwestern,Big Ten
40,Purdue,Big Ten
41,Minnesota,Big Ten
42,Indiana,Big Ten
43,UCF,CUSA (East)
44,Southern Miss,CUSA (East)
45,East Carolina,CUSA (East)
46,Marshall,CUSA (East)
47,UAB,CUSA (East)
48,Memphis,CUSA (East)
49,Tulsa,CUSA (West)
50,SMU,CUSA (West)
51,Houston,CUSA (West)
52,UTEP,CUSA (West)
53,Rice,CUSA (West)
54,Tulane,CUSA (West)
55,Navy,Ind
56,Notre Dame,Ind
57,Army,Ind
58,Miami (OH),MAC (East)
59,Ohio,MAC (East)
60,Temple,MAC (East)
61,Kent State,MAC (East)
62,Bowling Green,MAC (East)
63,Buffalo,MAC (East)
64,Akron,MAC (East)
65,Northern Illinois,MAC (West)
66,Toledo,MAC (West)
67,Western Michigan,MAC (West)
68,Ball State,MAC (West)
69,Central Michigan,MAC (West)
70,Eastern Michigan,MAC (West)
71,TCU,MWC
72,Utah,MWC
73,Air Force,MWC
74,San Diego State,MWC
75,BYU,MWC
76,Colorado State,MWC
77,UNLV,MWC
78,Wyoming,MWC
79,New Mexico,MWC
80,Oregon,Pac-10
81,Stanford,Pac-10
82,USC,Pac-10
83,Washington,Pac-10
84,Arizona,Pac-10
85,Arizona State,Pac-10
86,Oregon State,Pac-10
87,California,Pac-10
88,UCLA,Pac-10
89,Washington State,Pac-10
90,South Carolina,SEC (East)
91,Florida,SEC (East)
92,Georgia,SEC (East)
93,Tennessee,SEC (East)
94,Kentucky,SEC (East)
95,Vanderbilt,SEC (East)
96,Auburn,SEC (West)
97,LSU,SEC (West)
98,Arkansas,SEC (West)
99,Alabama,SEC (West)
100,Mississippi State,SEC (West)
101,Ole Miss,SEC (West)
102,Troy,Sun Belt
103,Florida Int'l,Sun Belt
104,Middle Tennessee,Sun Belt
105,Louisiana-Monroe,Sun Belt
106,Arkansas State,Sun Belt
107,Florida Atlantic,Sun Belt
108,Louisiana,Sun Belt
109,North Texas,Sun Belt
110,Western Kentucky,Sun Belt
111,Nevada,WAC
112,Boise State,WAC
113,Hawaii,WAC
114,Fresno State,WAC
115,Louisiana Tech,WAC
116,Idaho,WAC
117,Utah State,WAC
118,New Mexico State,WAC
119,San Jose State,WAC
