0,Maryland,ACC
1,Clemson,ACC
2,Georgia Tech,ACC
3,Virginia,ACC
4,North Carolina,ACC
5,Wake Forest,ACC
6,NC State,ACC
7,Duke,ACC
8,Nebraska,Big 8
9,Oklahoma,Big 8
10,Oklahoma State,Big 8
11,Kansas,Big 8
12,Kansas State,Big 8
13,Missouri,Big 8
14,Iowa State,Big 8
15,Colorado,Big 8
16,Ohio State,Big Ten
17,Illinois,Big Ten
18,Purdue,Big Ten
19,Iowa,Big Ten
20,Wisconsin,Big Ten
21,Michigan,Big Ten
22,Michigan State,Big Ten
23,Minnesota,Big Ten
24,Northwestern,Big Ten
25,Indiana,Big Ten
26,Boston College,Ind
27,South Carolina,Ind
28,Army,Ind
29,Rutgers,Ind
30,Florida State,Ind
31,Virginia Tech,Ind
32,West Virginia,Ind
33,Miami,Ind
34,Notre Dame,Ind
35,Louisiana,Ind
36,Penn State,Ind
37,Syracuse,Ind
38,Temple,Ind
39,Memphis,Ind
40,Navy,Ind
41,Southern Miss,Ind
42,Pitt,Ind
43,Tulane,Ind
44,Cincinnati,Ind
45,East Carolina,Ind
46,Louisville,Ind
47,Toledo,MAC
48,Bowling Green,MAC
49,Central Michigan,MAC
50,Ohio,MAC
51,Northern Illinois,MAC
52,Miami (OH),MAC
53,Ball State,MAC
54,Western Michigan,MAC
55,Kent State,MAC
56,Eastern Michigan,MAC
57,Tulsa,MVC
58,Indiana State,MVC
59,Illinois State,MVC
60,Wichita State,MVC
61,Drake,MVC
62,West Texas State,MVC
63,Southern Illinois,MVC
64,USC,Pac-10
65,Washington,Pac-10
66,UCLA,Pac-10
67,Arizona,Pac-10
68,Washington State,Pac-10
69,Arizona State,Pac-10
70,Oregon,Pac-10
71,Stanford,Pac-10
72,Oregon State,Pac-10
73,California,Pac-10
74,Cal State Fullerton,PCAA
75,UNLV,PCAA
76,San Jose State,PCAA
77,Fresno State,PCAA
78,Long Beach State,PCAA
79,Pacific,PCAA
80,Utah State,PCAA
81,New Mexico State,PCAA
82,Florida,SEC
83,LSU,SEC
84,Auburn,SEC
85,Georgia,SEC
86,Kentucky,SEC
87,Tennessee,SEC
88,Alabama,SEC
89,Vanderbilt,SEC
90,Ole Miss,SEC
91,Mississippi State,SEC
92,SMU,SWC
93,Houston,SWC
94,TCU,SWC
95,Arkansas,SWC
96,Texas,SWC
97,Baylor,SWC
98,Texas A&M,SWC
99,Texas Tech,SWC
100,Rice,SWC
101,BYU,WAC
102,Hawaii,WAC
103,Air Force,WAC
104,Utah,WAC
105,San Diego State,WAC
106,Wyoming,WAC
107,Colorado State,WAC
108,New Mexico,WAC
109,UTEP,WAC
