0,Clemson,ACC
1,North Carolina,ACC
2,Maryland,ACC
3,Duke,ACC
4,NC State,ACC
5,Wake Forest,ACC
6,Virginia,ACC
7,Nebraska,Big 8
8,Oklahoma,Big 8
9,Kansas,Big 8
10,Oklahoma State,Big 8
11,Missouri,Big 8
12,Iowa State,Big 8
13,Colorado,Big 8
14,Kansas State,Big 8
15,Ohio State,Big Ten
16,Iowa,Big Ten
17,Michigan,Big Ten
18,Illinois,Big Ten
19,Wisconsin,Big Ten
20,Minnesota,Big Ten
21,Michigan State,Big Ten
22,Purdue,Big Ten
23,Indiana,Big Ten
24,Northwestern,Big Ten
25,Pitt,Ind
26,Penn State,Ind
27,Miami,Ind
28,Southern Miss,Ind
29,West Virginia,Ind
30,Colgate,Ind
31,Virginia Tech,Ind
32,Navy,Ind
33,Cincinnati,Ind
34,Florida State,Ind
35,Holy Cross,Ind
36,Tulane,Ind
37,UNLV,Ind
38,South Carolina,Ind
39,Temple,Ind
40,Boston College,Ind
41,East Carolina,Ind
42,Louisiana-Monroe,Ind
43,Louisville,Ind
44,Notre Dame,Ind
45,Rutgers,Ind
46,William & Mary,Ind
47,Syracuse,Ind
48,Richmond,Ind
49,Army,Ind
50,North Texas,Ind
51,Georgia Tech,Ind
52,Memphis,Ind
53,Yale,Ivy
54,Dartmouth,Ivy
55,Princeton,Ivy
56,Harvard,Ivy
57,Brown,Ivy
58,Cornell,Ivy
59,Columbia,Ivy
60,Pennsylvania,Ivy
61,Toledo,MAC
62,Miami (OH),MAC
63,Central Michigan,MAC
64,Bowling Green,MAC
65,Western Michigan,MAC
66,Ohio,MAC
67,Kent State,MAC
68,Ball State,MAC
69,Northern Illinois,MAC
70,Eastern Michigan,MAC
71,Drake,MVC
72,Tulsa,MVC
73,Southern Illinois,MVC
74,West Texas State,MVC
75,Wichita State,MVC
76,Indiana State,MVC
77,New Mexico State,MVC
78,Illinois State,MVC
79,Washington,Pac-10
80,Arizona State,Pac-10
81,USC,Pac-10
82,Washington State,Pac-10
83,UCLA,Pac-10
84,Arizona,Pac-10
85,Stanford,Pac-10
86,California,Pac-10
87,Oregon,Pac-10
88,Oregon State,Pac-10
89,San Jose State,PCAA
90,Utah State,PCAA
91,Fresno State,PCAA
92,Pacific,PCAA
93,Cal State Fullerton,PCAA
94,Long Beach State,PCAA
95,Georgia,SEC
96,Alabama,SEC
97,Mississippi State,SEC
98,Tennessee,SEC
99,Florida,SEC
100,Auburn,SEC
101,Kentucky,SEC
102,Ole Miss,SEC
103,LSU,SEC
104,Vanderbilt,SEC
105,Furman,Southern
106,Virginia Military Institute,Southern
107,East Tennessee State,Southern
108,Chattanooga,Southern
109,The Citadel,Southern
110,Western Carolina,Southern
111,Appalachian State,Southern
112,Marshall,Southern
113,Texas-Arlington,Southland
114,McNeese State,Southland
115,Arkansas State,Southland
116,Louisiana Tech,Southland
117,Lamar,Southland
118,Louisiana,Southland
119,SMU,SWC
120,Texas,SWC
121,Houston,SWC
122,Arkansas,SWC
123,Texas A&M,SWC
124,Baylor,SWC
125,Rice,SWC
126,TCU,SWC
127,Texas Tech,SWC
128,BYU,WAC
129,Hawaii,WAC
130,Utah,WAC
131,Wyoming,WAC
132,New Mexico,WAC
133,Air Force,WAC
134,San Diego State,WAC
135,UTEP,WAC
136,Colorado State,WAC
