0,Florida State,ACC
1,NC State,ACC
2,Virginia,ACC
3,Duke,ACC
4,North Carolina,ACC
5,Clemson,ACC
6,Maryland,ACC
7,Wake Forest,ACC
8,Georgia Tech,ACC
9,Nebraska,Big 8
10,Colorado,Big 8
11,Kansas State,Big 8
12,Oklahoma,Big 8
13,Kansas,Big 8
14,Missouri,Big 8
15,Oklahoma State,Big 8
16,Iowa State,Big 8
17,Miami,Big East
18,Virginia Tech,Big East
19,Syracuse,Big East
20,West Virginia,Big East
21,Boston College,Big East
22,Rutgers,Big East
23,Pitt,Big East
24,Temple,Big East
25,Penn State,Big Ten
26,Ohio State,Big Ten
27,Michigan,Big Ten
28,Wisconsin,Big Ten
29,Illinois,Big Ten
30,Michigan State,Big Ten
31,Iowa,Big Ten
32,Indiana,Big Ten
33,Purdue,Big Ten
34,Northwestern,Big Ten
35,Minnesota,Big Ten
36,Nevada,Big West
37,UNLV,Big West
38,Louisiana,Big West
39,Pacific,Big West
40,Northern Illinois,Big West
41,San Jose State,Big West
42,Utah State,Big West
43,New Mexico State,Big West
44,Louisiana Tech,Big West
45,Arkansas State,Big West
46,East Carolina,Ind
47,Louisville,Ind
48,Memphis,Ind
49,Southern Miss,Ind
50,Notre Dame,Ind
51,Army,Ind
52,Louisiana-Monroe,Ind
53,Navy,Ind
54,Tulsa,Ind
55,Cincinnati,Ind
56,Tulane,Ind
57,Central Michigan,MAC
58,Bowling Green,MAC
59,Western Michigan,MAC
60,Miami (OH),MAC
61,Ball State,MAC
62,Toledo,MAC
63,Eastern Michigan,MAC
64,Kent State,MAC
65,Akron,MAC
66,Ohio,MAC
67,Oregon,Pac-10
68,USC,Pac-10
69,Arizona,Pac-10
70,Washington State,Pac-10
71,Washington,Pac-10
72,UCLA,Pac-10
73,California,Pac-10
74,Oregon State,Pac-10
75,Stanford,Pac-10
76,Arizona State,Pac-10
77,Florida,SEC (East)
78,Tennessee,SEC (East)
79,South Carolina,SEC (East)
80,Georgia,SEC (East)
81,Vanderbilt,SEC (East)
82,Kentucky,SEC (East)
83,Alabama,SEC (West)
84,Auburn,SEC (West)
85,Mississippi State,SEC (West)
86,LSU,SEC (West)
87,Arkansas,SEC (West)
88,Ole Miss,SEC (West)
89,Texas,SWC
90,Baylor,SWC
91,TCU,SWC
92,Texas Tech,SWC
93,Rice,SWC
94,Texas A&M,SWC
95,Houston,SWC
96,SMU,SWC
97,Colorado State,WAC
98,Utah,WAC
99,BYU,WAC
100,Air Force,WAC
101,Wyoming,WAC
102,New Mexico,WAC
103,Fresno State,WAC
104,San Diego State,WAC
105,UTEP,WAC
106,Hawaii,WAC
