0,Kansas,Big 6
1,Oklahoma,Big 6
2,Missouri,Big 6
3,Nebraska,Big 6
4,Iowa State,Big 6
5,Kansas State,Big 6
6,Texas Tech,BIAA
7,Hardin-Simmons,BIAA
8,West Texas State,BIAA
9,Arizona,BIAA
10,UTEP,BIAA
11,Arizona State,BIAA
12,New Mexico,BIAA
13,New Mexico State,BIAA
14,Northern Arizona,BIAA
15,Montana State,Ind
16,Notre Dame,Ind
17,Penn State,Ind
18,Pennsylvania,Ind
19,Rutgers,Ind
20,Nevada,Ind
21,Columbia,Ind
22,Michigan State,Ind
23,San Francisco,Ind
24,Virginia,Ind
25,Army,Ind
26,Yale,Ind
27,Villanova,Ind
28,Boston University,Ind
29,Princeton,Ind
30,Detroit Mercy,Ind
31,West Virginia,Ind
32,Boston College,Ind
33,Brown,Ind
34,Dartmouth,Ind
35,Holy Cross,Ind
36,Santa Clara,Ind
37,Cornell,Ind
38,Harvard,Ind
39,Marquette,Ind
40,Georgetown,Ind
41,Chattanooga,Ind
42,Syracuse,Ind
43,Temple,Ind
44,New York University,Ind
45,Saint Mary's (CA),Ind
46,Colgate,Ind
47,Miami,Ind
48,Duquesne,Ind
49,Fordham,Ind
50,Merchant Marine,Ind
51,Navy,Ind
52,Pitt,Ind
53,Portland,Ind
54,Utah,MSAC
55,Denver,MSAC
56,Utah State,MSAC
57,Colorado,MSAC
58,Colorado State,MSAC
59,Wyoming,MSAC
60,BYU,MSAC
61,Tulsa,MVC
62,Wichita State,MVC
63,Saint Louis,MVC
64,Drake,MVC
65,Oklahoma State,MVC
66,USC,PCC
67,California,PCC
68,Oregon,PCC
69,Montana,PCC
70,UCLA,PCC
71,Oregon State,PCC
72,Washington,PCC
73,Washington State,PCC
74,Idaho,PCC
75,Stanford,PCC
76,Ole Miss,SEC
77,Georgia Tech,SEC
78,Alabama,SEC
79,Mississippi State,SEC
80,Georgia,SEC
81,Vanderbilt,SEC
82,Tulane,SEC
83,LSU,SEC
84,Kentucky,SEC
85,Tennessee,SEC
86,Auburn,SEC
87,Florida,SEC
88,William & Mary,Southern
89,North Carolina,Southern
90,South Carolina,Southern
91,Duke,Southern
92,Washington & Lee,Southern
93,Maryland,Southern
94,NC State,Southern
95,Virginia Tech,Southern
96,Davidson,Southern
97,Wake Forest,Southern
98,Virginia Military Institute,Southern
99,Clemson,Southern
100,The Citadel,Southern
101,Furman,Southern
102,Richmond,Southern
103,George Washington,Southern
104,SMU,SWC
105,Texas,SWC
106,Rice,SWC
107,TCU,SWC
108,Arkansas,SWC
109,Texas A&M,SWC
110,Baylor,SWC
111,Michigan,Western
112,Wisconsin,Western
113,Minnesota,Western
114,Illinois,Western
115,Purdue,Western
116,Indiana,Western
117,Iowa,Western
118,Northwestern,Western
119,Ohio State,Western
