0,Clemson,ACC (Atlantic)
1,Florida State,ACC (Atlantic)
2,Louisville,ACC (Atlantic)
3,NC State,ACC (Atlantic)
4,Syracuse,ACC (Atlantic)
5,Wake Forest,ACC (Atlantic)
6,Boston College,ACC (Atlantic)
7,North Carolina,ACC (Coastal)
8,Pitt,ACC (Coastal)
9,Miami,ACC (Coastal)
10,Duke,ACC (Coastal)
11,Virginia Tech,ACC (Coastal)
12,Virginia,ACC (Coastal)
13,Georgia Tech,ACC (Coastal)
14,Temple,American (East)
15,South Florida,American (East)
16,Cincinnati,American (East)
17,Connecticut,American (East)
18,East Carolina,American (East)
19,UCF,American (East)
20,Houston,American (West)
21,Navy,American (West)
22,Memphis,American (West)
23,Tulsa,American (West)
24,Tulane,American (West)
25,SMU,American (West)
26,Oklahoma,Big 12
27,TCU,Big 12
28,Oklahoma State,Big 12
29,Baylor,Big 12
30,West Virginia,Big 12
31,Texas Tech,Big 12
32,Texas,Big 12
33,Kansas State,Big 12
34,Iowa State,Big 12
35,Kansas,Big 12
36,Michigan State,Big Ten (East)
37,Ohio State,Big Ten (East)
38,Michigan,Big Ten (East)
39,Penn State,Big Ten (East)
40,Indiana,Big Ten (East)
41,Rutgers,Big Ten (East)
42,Maryland,Big Ten (East)
43,Iowa,Big Ten (West)
44,Northwestern,Big Ten (West)
45,Wisconsin,Big Ten (West)
46,Nebraska,Big Ten (West)
47,Minnesota,Big Ten (West)
48,Illinois,Big Ten (West)
49,Purdue,Big Ten (West)
50,Western Kentucky,CUSA (East)
51,Marshall,CUSA (East)
52,Middle Tennessee,CUSA (East)
53,Florida Int'l,CUSA (East)
54,Old Dominion,CUSA (East)
55,Florida Atlantic,CUSA (East)
56,Charlotte,CUSA (East)
57,Southern Miss,CUSA (West)
58,Louisiana Tech,CUSA (West)
59,Rice,CUSA (West)
60,UTEP,CUSA (West)
61,UTSA,CUSA (West)
62,North Texas,CUSA (West)
63,Notre Dame,Ind
64,BYU,Ind
65,Army,Ind
66,Bowling Green,MAC (East)
67,Akron,MAC (East)
68,Ohio,MAC (East)
69,Buffalo,MAC (East)
70,Kent State,MAC (East)
71,Massachusetts,MAC (East)
72,Miami (OH),MAC (East)
73,Toledo,MAC (West)
74,Western Michigan,MAC (West)
75,Northern Illinois,MAC (West)
76,Central Michigan,MAC (West)
77,Ball State,MAC (West)
78,Eastern Michigan,MAC (West)
79,Air Force,MWC (Mountain)
80,Boise State,MWC (Mountain)
81,Colorado State,MWC (Mountain)
82,New Mexico,MWC (Mountain)
83,Utah State,MWC (Mountain)
84,Wyoming,MWC (Mountain)
85,San Diego State,MWC (West)
86,Nevada,MWC (West)
87,San Jose State,MWC (West)
88,Fresno State,MWC (West)
89,UNLV,MWC (West)
90,Hawaii,MWC (West)
91,Stanford,Pac-12 (North)
92,Oregon,Pac-12 (North)
93,Washington State,Pac-12 (North)
94,California,Pac-12 (North)
95,Washington,Pac-12 (North)
96,Oregon State,Pac-12 (North)
97,Utah,Pac-12 (South)
98,USC,Pac-12 (South)
99,UCLA,Pac-12 (South)
100,Arizona State,Pac-12 (South)
101,Arizona,Pac-12 (South)
102,Colorado,Pac-12 (South)
103,Florida,SEC (East)
104,Georgia,SEC (East)
105,Tennessee,SEC (East)
106,Kentucky,SEC (East)
107,Vanderbilt,SEC (East)
108,Missouri,SEC (East)
109,South Carolina,SEC (East)
110,Alabama,SEC (West)
111,Ole Miss,SEC (West)
112,LSU,SEC (West)
113,Arkansas,SEC (West)
114,Mississippi State,SEC (West)
115,Texas A&M,SEC (West)
116,Auburn,SEC (West)
117,Appalachian State,Sun Belt
118,Georgia Southern,Sun Belt
119,Arkansas State,Sun Belt
120,Georgia State,Sun Belt
121,South Alabama,Sun Belt
122,Idaho,Sun Belt
123,Louisiana,Sun Belt
124,Troy,Sun Belt
125,New Mexico State,Sun Belt
126,Texas State,Sun Belt
127,Louisiana-Monroe,Sun Belt
