0,Nebraska,Big 6
1,Kansas State,Big 6
2,Oklahoma,Big 6
3,Kansas,Big 6
4,Iowa State,Big 6
5,Missouri,Big 6
6,Texas Tech,BIAA
7,Northern Arizona,BIAA
8,Arizona,BIAA
9,New Mexico,BIAA
10,Arizona State,BIAA
11,New Mexico State,BIAA
12,Princeton,Ind
13,Duquesne,Ind
14,Army,Ind
15,Columbia,Ind
16,Pitt,Ind
17,Detroit Mercy,Ind
18,Tulsa,Ind
19,Centenary (LA),Ind
20,Colgate,Ind
21,Bucknell,Ind
22,Furman,Ind
23,Fordham,Ind
24,Loyola Marymount,Ind
25,Villanova,Ind
26,Davidson,Ind
27,Santa Clara,Ind
28,Harvard,Ind
29,Saint Louis,Ind
30,Saint Mary's (CA),Ind
31,Michigan State,Ind
32,Temple,Ind
33,George Washington,Ind
34,Cornell,Ind
35,Carnegie Mellon,Ind
36,Mercer,Ind
37,Navy,Ind
38,Richmond,Ind
39,William & Mary,Ind
40,Dartmouth,Ind
41,Penn State,Ind
42,Syracuse,Ind
43,Yale,Ind
44,Marquette,Ind
45,West Virginia,Ind
46,Lafayette,Ind
47,Notre Dame,Ind
48,The Citadel,Ind
49,Brown,Ind
50,New York University,Ind
51,Pennsylvania,Ind
52,Wofford,Ind
53,Gonzaga,Ind
54,Washington & Jefferson,Ind
55,Georgetown,Ind
56,San Francisco,Ind
57,Wake Forest,Ind
58,Oklahoma State,MVC
59,Drake,MVC
60,Creighton,MVC
61,Washington (MO),MVC
62,Butler,MVC
63,Grinnell,MVC
64,Oregon,PCC
65,Stanford,PCC
66,USC,PCC
67,Oregon State,PCC
68,California,PCC
69,Washington State,PCC
70,Washington,PCC
71,UCLA,PCC
72,Idaho,PCC
73,Montana,PCC
74,Utah,RMC
75,Colorado State,RMC
76,Denver,RMC
77,Colorado,RMC
78,BYU,RMC
79,Utah State,RMC
80,Northern Colorado,RMC
81,Colorado College,RMC
82,Montana State,RMC
83,Wyoming,RMC
84,Colorado Mines,RMC
85,Western State,RMC
86,Alabama,SEC
87,LSU,SEC
88,Georgia,SEC
89,Tennessee,SEC
90,Tulane,SEC
91,Ole Miss,SEC
92,Vanderbilt,SEC
93,Auburn,SEC
94,Florida,SEC
95,Kentucky,SEC
96,Georgia Tech,SEC
97,Mississippi State,SEC
98,Sewanee,SEC
99,Duke,Southern
100,South Carolina,Southern
101,North Carolina,Southern
102,Virginia Military Institute,Southern
103,Virginia Tech,Southern
104,Washington & Lee,Southern
105,Clemson,Southern
106,Virginia,Southern
107,Maryland,Southern
108,NC State,Southern
109,Arkansas,SWC
110,TCU,SWC
111,Baylor,SWC
112,Texas A&M,SWC
113,Texas,SWC
114,SMU,SWC
115,Rice,SWC
116,Michigan,Western
117,Minnesota,Western
118,Ohio State,Western
119,Purdue,Western
120,Illinois,Western
121,Iowa,Western
122,Northwestern,Western
123,Chicago,Western
124,Indiana,Western
125,Wisconsin,Western
