0,North Carolina,ACC
1,Clemson,ACC
2,Duke,ACC
3,Wake Forest,ACC
4,Virginia,ACC
5,NC State,ACC
6,Maryland,ACC
7,Nebraska,Big 8
8,Oklahoma,Big 8
9,Colorado,Big 8
10,Iowa State,Big 8
11,Kansas State,Big 8
12,Oklahoma State,Big 8
13,Kansas,Big 8
14,Missouri,Big 8
15,Michigan,Big Ten
16,Northwestern,Big Ten
17,Ohio State,Big Ten
18,Michigan State,Big Ten
19,Illinois,Big Ten
20,Wisconsin,Big Ten
21,Minnesota,Big Ten
22,Purdue,Big Ten
23,Indiana,Big Ten
24,Iowa,Big Ten
25,South Carolina,Ind
26,Penn State,Ind
27,Boston College,Ind
28,Notre Dame,Ind
29,Houston,Ind
30,Idaho,Ind
31,Utah State,Ind
32,Temple,Ind
33,Florida State,Ind
34,Cincinnati,Ind
35,Hawaii,Ind
36,West Virginia,Ind
37,Air Force,Ind
38,Army,Ind
39,Colgate,Ind
40,Villanova,Ind
41,Southern Miss,Ind
42,Tampa,Ind
43,Georgia Tech,Ind
44,New Mexico State,Ind
45,Northern Illinois,Ind
46,Syracuse,Ind
47,Dayton,Ind
48,Holy Cross,Ind
49,Miami,Ind
50,Rutgers,Ind
51,Virginia Tech,Ind
52,Navy,Ind
53,Pitt,Ind
54,Tulane,Ind
55,Marshall,Ind
56,Chattanooga,Ind
57,Texas-Arlington,Ind
58,Xavier,Ind
59,Cornell,Ivy
60,Dartmouth,Ivy
61,Columbia,Ivy
62,Harvard,Ivy
63,Princeton,Ivy
64,Yale,Ivy
65,Pennsylvania,Ivy
66,Brown,Ivy
67,Toledo,MAC
68,Bowling Green,MAC
69,Miami (OH),MAC
70,Western Michigan,MAC
71,Ohio,MAC
72,Kent State,MAC
73,Memphis,MVC
74,North Texas,MVC
75,Drake,MVC
76,Tulsa,MVC
77,Louisville,MVC
78,West Texas State,MVC
79,Wichita State,MVC
80,Stanford,Pac-8
81,USC,Pac-8
82,Washington,Pac-8
83,California,Pac-8
84,Oregon State,Pac-8
85,Oregon,Pac-8
86,Washington State,Pac-8
87,UCLA,Pac-8
88,Long Beach State,PCAA
89,San Jose State,PCAA
90,Fresno State,PCAA
91,San Diego State,PCAA
92,California-Santa Barbara,PCAA
93,Pacific,PCAA
94,Cal State Los Angeles,PCAA
95,Alabama,SEC
96,Georgia,SEC
97,Auburn,SEC
98,Ole Miss,SEC
99,Tennessee,SEC
100,LSU,SEC
101,Vanderbilt,SEC
102,Florida,SEC
103,Kentucky,SEC
104,Mississippi State,SEC
105,Richmond,Southern
106,William & Mary,Southern
107,The Citadel,Southern
108,East Carolina,Southern
109,Furman,Southern
110,Virginia Military Institute,Southern
111,Davidson,Southern
112,Texas,SWC
113,Arkansas,SWC
114,TCU,SWC
115,Texas A&M,SWC
116,SMU,SWC
117,Rice,SWC
118,Texas Tech,SWC
119,Baylor,SWC
120,Arizona State,WAC
121,New Mexico,WAC
122,Arizona,WAC
123,BYU,WAC
124,Wyoming,WAC
125,Utah,WAC
126,Colorado State,WAC
127,UTEP,WAC
