0,Clemson,ACC (Atlantic)
1,NC State,ACC (Atlantic)
2,Louisville,ACC (Atlantic)
3,Wake Forest,ACC (Atlantic)
4,Boston College,ACC (Atlantic)
5,Florida State,ACC (Atlantic)
6,Syracuse,ACC (Atlantic)
7,Miami,ACC (Coastal)
8,Virginia Tech,ACC (Coastal)
9,Georgia Tech,ACC (Coastal)
10,Duke,ACC (Coastal)
11,Virginia,ACC (Coastal)
12,Pitt,ACC (Coastal)
13,North Carolina,ACC (Coastal)
14,UCF,American (East)
15,South Florida,American (East)
16,Temple,American (East)
17,Cincinnati,American (East)
18,Connecticut,American (East)
19,East Carolina,American (East)
20,Memphis,American (West)
21,Houston,American (West)
22,Navy,American (West)
23,SMU,American (West)
24,Tulane,American (West)
25,Tulsa,American (West)
26,Oklahoma,Big 12
27,TCU,Big 12
28,Oklahoma State,Big 12
29,Iowa State,Big 12
30,Kansas State,Big 12
31,Texas,Big 12
32,West Virginia,Big 12
33,Texas Tech,Big 12
34,Baylor,Big 12
35,Kansas,Big 12
36,Ohio State,Big Ten (East)
37,Penn State,Big Ten (East)
38,Michigan State,Big Ten (East)
39,Michigan,Big Ten (East)
40,Rutgers,Big Ten (East)
41,Indiana,Big Ten (East)
42,Maryland,Big Ten (East)
43,Wisconsin,Big Ten (West)
44,Northwestern,Big Ten (West)
45,Iowa,Big Ten (West)
46,Purdue,Big Ten (West)
47,Nebraska,Big Ten (West)
48,Minnesota,Big Ten (West)
49,Illinois,Big Ten (West)
50,Florida Atlantic,CUSA (East)
51,Western Kentucky,CUSA (East)
52,Florida Int'l,CUSA (East)
53,Marshall,CUSA (East)
54,Middle Tennessee,CUSA (East)
55,Old Dominion,CUSA (East)
56,Charlotte,CUSA (East)
57,North Texas,CUSA (West)
58,Southern Miss,CUSA (West)
59,UAB,CUSA (West)
60,Louisiana Tech,CUSA (West)
61,UTSA,CUSA (West)
62,Rice,CUSA (West)
63,UTEP,CUSA (West)
64,Massachusetts,Ind
65,Army,Ind
66,Notre Dame,Ind
67,BYU,Ind
68,Akron,MAC (East)
69,Ohio,MAC (East)
70,Buffalo,MAC (East)
71,Miami (OH),MAC (East)
72,Bowling Green,MAC (East)
73,Kent State,MAC (East)
74,Toledo,MAC (West)
75,Central Michigan,MAC (West)
76,Northern Illinois,MAC (West)
77,Western Michigan,MAC (West)
78,Eastern Michigan,MAC (West)
79,Ball State,MAC (West)
80,Boise State,MWC (Mountain)
81,Wyoming,MWC (Mountain)
82,Colorado State,MWC (Mountain)
83,Utah State,MWC (Mountain)
84,Air Force,MWC (Mountain)
85,New Mexico,MWC (Mountain)
86,Fresno State,MWC (West)
87,San Diego State,MWC (West)
88,UNLV,MWC (West)
89,Nevada,MWC (West)
90,Hawaii,MWC (West)
91,San Jose State,MWC (West)
92,Washington,Pac-12 (North)
93,Stanford,Pac-12 (North)
94,Washington State,Pac-12 (North)
95,Oregon,Pac-12 (North)
96,California,Pac-12 (North)
97,Oregon State,Pac-12 (North)
98,USC,Pac-12 (South)
99,Arizona State,Pac-12 (South)
100,Arizona,Pac-12 (South)
101,UCLA,Pac-12 (South)
102,Utah,Pac-12 (South)
103,Colorado,Pac-12 (South)
104,Georgia,SEC (East)
105,South Carolina,SEC (East)
106,Kentucky,SEC (East)
107,Missouri,SEC (East)
108,Florida,SEC (East)
109,Vanderbilt,SEC (East)
110,Tennessee,SEC (East)
111,Alabama,SEC (West)
112,Auburn,SEC (West)
113,LSU,SEC (West)
114,Mississippi State,SEC (West)
115,Texas A&M,SEC (West)
116,Ole Miss,SEC (West)
117,Arkansas,SEC (West)
118,Appalachian State,Sun Belt
119,Coastal Carolina,Sun Belt
120,Georgia Southern,Sun Belt
121,Troy,Sun Belt
122,Arkansas State,Sun Belt
123,Georgia State,Sun Belt
124,New Mexico State,Sun Belt
125,Louisiana,Sun Belt
126,Louisiana-Monroe,Sun Belt
127,Idaho,Sun Belt
128,South Alabama,Sun Belt
129,Texas State,Sun Belt
