0,Presbyterian,Ind
1,Virginia Tech,Ind
2,Mare Island Marines,Ind
3,Great Lakes Navy,Ind
4,Georgia Tech,Ind
5,Syracuse,Ind
6,Navy,Ind
7,Pitt,Ind
8,Maryland,Ind
9,Clemson,Ind
10,Rutgers,Ind
11,Harvard,Ind
12,Kentucky,Ind
13,Notre Dame,Ind
14,TCU,Ind
15,Vanderbilt,Ind
16,Davidson,Ind
17,Pennsylvania,Ind
18,South Carolina,Ind
19,Mississippi State,Ind
20,Southwestern (TX),Ind
21,Michigan State,Ind
22,Dartmouth,Ind
23,Lehigh,Ind
24,Sewanee,Ind
25,Washington & Jefferson,Ind
26,Lafayette,Ind
27,Brown,Ind
28,Furman,Ind
29,Penn State,Ind
30,Wake Forest,Ind
31,Washington & Lee,Ind
32,Auburn,Ind
33,NC State,Ind
34,Ole Miss,Ind
35,Virginia Military Institute,Ind
36,The Citadel,Ind
37,Wofford,Ind
38,Washington (MO),MVIAA
39,Kansas State,MVIAA
40,Kansas,MVIAA
41,Nebraska,MVIAA
42,Drake,MVIAA
43,Iowa State,MVIAA
44,California,PCC
45,Oregon,PCC
46,Washington,PCC
47,Oregon State,PCC
48,Stanford,PCC
49,Colorado Mines,RMC
50,Denver,RMC
51,Colorado,RMC
52,Colorado College,RMC
53,Colorado State,RMC
54,Oklahoma,SWC
55,Texas,SWC
56,Texas A&M,SWC
57,Rice,SWC
58,SMU,SWC
59,Oklahoma State,SWC
60,Arkansas,SWC
61,Baylor,SWC
62,Michigan,Western
63,Illinois,Western
64,Purdue,Western
65,Iowa,Western
66,Minnesota,Western
67,Northwestern,Western
68,Wisconsin,Western
69,Ohio State,Western
70,Chicago,Western
71,Indiana,Western
