0,Clemson,ACC (Atlantic)
1,Louisville,ACC (Atlantic)
2,Florida State,ACC (Atlantic)
3,NC State,ACC (Atlantic)
4,Wake Forest,ACC (Atlantic)
5,Boston College,ACC (Atlantic)
6,Syracuse,ACC (Atlantic)
7,Virginia Tech,ACC (Coastal)
8,Miami,ACC (Coastal)
9,North Carolina,ACC (Coastal)
10,Pitt,ACC (Coastal)
11,Georgia Tech,ACC (Coastal)
12,Duke,ACC (Coastal)
13,Virginia,ACC (Coastal)
14,Temple,American (East)
15,South Florida,American (East)
16,UCF,American (East)
17,Cincinnati,American (East)
18,Connecticut,American (East)
19,East Carolina,American (East)
20,Navy,American (West)
21,Tulsa,American (West)
22,Houston,American (West)
23,Memphis,American (West)
24,SMU,American (West)
25,Tulane,American (West)
26,Oklahoma,Big 12
27,Oklahoma State,Big 12
28,West Virginia,Big 12
29,Kansas State,Big 12
30,TCU,Big 12
31,Baylor,Big 12
32,Texas,Big 12
33,Texas Tech,Big 12
34,Iowa State,Big 12
35,Kansas,Big 12
36,Penn State,Big Ten (East)
37,Ohio State,Big Ten (East)
38,Michigan,Big Ten (East)
39,Indiana,Big Ten (East)
40,Maryland,Big Ten (East)
41,Michigan State,Big Ten (East)
42,Rutgers,Big Ten (East)
43,Wisconsin,Big Ten (West)
44,Nebraska,Big Ten (West)
45,Iowa,Big Ten (West)
46,Minnesota,Big Ten (West)
47,Northwestern,Big Ten (West)
48,Illinois,Big Ten (West)
49,Purdue,Big Ten (West)
50,Western Kentucky,CUSA (East)
51,Old Dominion,CUSA (East)
52,Middle Tennessee,CUSA (East)
53,Florida Int'l,CUSA (East)
54,Florida Atlantic,CUSA (East)
55,Marshall,CUSA (East)
56,Charlotte,CUSA (East)
57,Louisiana Tech,CUSA (West)
58,UTSA,CUSA (West)
59,Southern Miss,CUSA (West)
60,North Texas,CUSA (West)
61,UTEP,CUSA (West)
62,Rice,CUSA (West)
63,Massachusetts,Ind
64,BYU,Ind
65,Army,Ind
66,Notre Dame,Ind
67,Ohio,MAC (East)
68,Miami (OH),MAC (East)
69,Akron,MAC (East)
70,Bowling Green,MAC (East)
71,Kent State,MAC (East)
72,Buffalo,MAC (East)
73,Western Michigan,MAC (West)
74,Toledo,MAC (West)
75,Northern Illinois,MAC (West)
76,Eastern Michigan,MAC (West)
77,Central Michigan,MAC (West)
78,Ball State,MAC (West)
79,Boise State,MWC (Mountain)
80,New Mexico,MWC (Mountain)
81,Wyoming,MWC (Mountain)
82,Air Force,MWC (Mountain)
83,Colorado State,MWC (Mountain)
84,Utah State,MWC (Mountain)
85,San Diego State,MWC (West)
86,Hawaii,MWC (West)
87,Nevada,MWC (West)
88,UNLV,MWC (West)
89,San Jose State,MWC (West)
90,Fresno State,MWC (West)
91,Washington,Pac-12 (North)
92,Washington State,Pac-12 (North)
93,Stanford,Pac-12 (North)
94,California,Pac-12 (North)
95,Oregon State,Pac-12 (North)
96,Oregon,Pac-12 (North)
97,Colorado,Pac-12 (South)
98,USC,Pac-12 (South)
99,Utah,Pac-12 (South)
100,Arizona State,Pac-12 (South)
101,UCLA,Pac-12 (South)
102,Arizona,Pac-12 (South)
103,Florida,SEC (East)
104,Tennessee,SEC (East)
105,Georgia,SEC (East)
106,Kentucky,SEC (East)
107,South Carolina,SEC (East)
108,Vanderbilt,SEC (East)
109,Missouri,SEC (East)
110,Alabama,SEC (West)
111,LSU,SEC (West)
112,Auburn,SEC (West)
113,Texas A&M,SEC (West)
114,Arkansas,SEC (West)
115,Mississippi State,SEC (West)
116,Ole Miss,SEC (West)
117,Appalachian State,Sun Belt
118,Georgia Southern,Sun Belt
119,Arkansas State,Sun Belt
120,Troy,Sun Belt
121,Idaho,Sun Belt
122,Louisiana,Sun Belt
123,Louisiana-Monroe,Sun Belt
124,South Alabama,Sun Belt
125,Georgia State,Sun Belt
126,New Mexico State,Sun Belt
127,Texas State,Sun Belt
