0,Georgia Tech,Ind
1,Mare Island Marines,Ind
2,Pitt,Ind
3,Presbyterian,Ind
4,Army,Ind
5,Georgetown,Ind
6,Navy,Ind
7,Mississippi State,Ind
8,Syracuse,Ind
9,Rutgers,Ind
10,Pennsylvania,Ind
11,Notre Dame,Ind
12,Brown,Ind
13,TCU,Ind
14,Lehigh,Ind
15,Clemson,Ind
16,Auburn,Ind
17,NC State,Ind
18,Virginia Tech,Ind
19,Washington & Jefferson,Ind
20,Alabama,Ind
21,Colgate,Ind
22,West Virginia,Ind
23,Dartmouth,Ind
24,Sewanee,Ind
25,Tulane,Ind
26,Vanderbilt,Ind
27,Davidson,Ind
28,Washington & Lee,Ind
29,Maryland,Ind
30,SMU,Ind
31,Penn State,Ind
32,Wofford,Ind
33,The Citadel,Ind
34,Virginia Military Institute,Ind
35,Idaho,Ind
36,Bucknell,Ind
37,Kentucky,Ind
38,Furman,Ind
39,Lafayette,Ind
40,LSU,Ind
41,South Carolina,Ind
42,Carlisle,Ind
43,Cornell,Ind
44,Florida,Ind
45,Ole Miss,Ind
46,Southwestern (TX),Ind
47,Montana,Ind
48,Wake Forest,Ind
49,Tulsa,Ind
50,Newberry,Ind
51,Nebraska,MVIAA
52,Kansas,MVIAA
53,Iowa State,MVIAA
54,Kansas State,MVIAA
55,Washington (MO),MVIAA
56,Missouri,MVIAA
57,Drake,MVIAA
58,Washington State,PCC
59,California,PCC
60,Oregon State,PCC
61,Oregon,PCC
62,Washington,PCC
63,Denver,RMC
64,Utah State,RMC
65,Colorado,RMC
66,Colorado Mines,RMC
67,Colorado College,RMC
68,Utah,RMC
69,Wyoming,RMC
70,Colorado State,RMC
71,Texas A&M,SWC
72,Baylor,SWC
73,Rice,SWC
74,Oklahoma,SWC
75,Texas,SWC
76,Oklahoma State,SWC
77,Arkansas,SWC
78,Ohio State,Western
79,Minnesota,Western
80,Northwestern,Western
81,Wisconsin,Western
82,Illinois,Western
83,Chicago,Western
84,Indiana,Western
85,Michigan,Western
86,Purdue,Western
87,Iowa,Western
