0,NC State,ACC
1,Duke,ACC
2,Clemson,ACC
3,North Carolina,ACC
4,Maryland,ACC
5,Virginia,ACC
6,South Carolina,ACC
7,Wake Forest,ACC
8,Oklahoma,Big 7
9,Kansas,Big 7
10,Colorado,Big 7
11,Missouri,Big 7
12,Iowa State,Big 7
13,Kansas State,Big 7
14,Nebraska,Big 7
15,Ohio State,Big Ten
16,Michigan State,Big Ten
17,Iowa,Big Ten
18,Wisconsin,Big Ten
19,Purdue,Big Ten
20,Michigan,Big Ten
21,Illinois,Big Ten
22,Minnesota,Big Ten
23,Indiana,Big Ten
24,Northwestern,Big Ten
25,Arizona State,BIAA
26,West Texas State,BIAA
27,UTEP,BIAA
28,Hardin-Simmons,BIAA
29,New Mexico State,BIAA
30,Arizona,BIAA
31,Navy,Ind
32,Army,Ind
33,Boston College,Ind
34,Drake,Ind
35,Notre Dame,Ind
36,Detroit Mercy,Ind
37,Penn State,Ind
38,Dayton,Ind
39,Oklahoma State,Ind
40,Boston University,Ind
41,Holy Cross,Ind
42,Syracuse,Ind
43,Pacific,Ind
44,Rutgers,Ind
45,Miami,Ind
46,Florida State,Ind
47,Pitt,Ind
48,Air Force,Ind
49,Colgate,Ind
50,Villanova,Ind
51,San Jose State,Ind
52,Texas Tech,Ind
53,Marquette,Ind
54,Princeton,Ivy
55,Dartmouth,Ivy
56,Yale,Ivy
57,Brown,Ivy
58,Cornell,Ivy
59,Pennsylvania,Ivy
60,Harvard,Ivy
61,Columbia,Ivy
62,Houston,MVC
63,North Texas,MVC
64,Tulsa,MVC
65,Cincinnati,MVC
66,Wichita State,MVC
67,Oregon State,PCC
68,Oregon,PCC
69,UCLA,PCC
70,Washington State,PCC
71,Stanford,PCC
72,Washington,PCC
73,California,PCC
74,USC,PCC
75,Idaho,PCC
76,Auburn,SEC
77,Ole Miss,SEC
78,Florida,SEC
79,Mississippi State,SEC
80,Tennessee,SEC
81,Vanderbilt,SEC
82,LSU,SEC
83,Georgia Tech,SEC
84,Georgia,SEC
85,Alabama,SEC
86,Tulane,SEC
87,Kentucky,SEC
88,Utah,Skyline
89,BYU,Skyline
90,Denver,Skyline
91,Wyoming,Skyline
92,New Mexico,Skyline
93,Colorado State,Skyline
94,Montana,Skyline
95,Utah State,Skyline
96,Virginia Military Institute,Southern
97,West Virginia,Southern
98,The Citadel,Southern
99,Furman,Southern
100,Richmond,Southern
101,William & Mary,Southern
102,Davidson,Southern
103,Virginia Tech,Southern
104,George Washington,Southern
105,Rice,SWC
106,Texas,SWC
107,Texas A&M,SWC
108,SMU,SWC
109,Arkansas,SWC
110,TCU,SWC
111,Baylor,SWC
