0,1,"Nov 1, 1876",Princeton,6,Pennsylvania,0,1
1,1,"Nov 1, 1876",Rutgers,3,Stevens,2,0
2,1,"Nov 4, 1876",Harvard,2,Canada All-Stars,0,1
3,1,"Nov 4, 1876",Stevens,5,Columbia,3,0
4,2,"Nov 11, 1876",Harvard,1,McGill,0,0
5,2,"Nov 11, 1876",Princeton,3,Columbia,0,1
6,2,"Nov 11, 1876",Stevens,8,New York University,0,0
7,3,"Nov 17, 1876",Pennsylvania,4,Philadelphia All-Stars,0,0
8,3,"Nov 18, 1876",Columbia,4,Stevens,0,0
9,3,"Nov 18, 1876",Yale,1,Harvard,0,0
10,4,"Nov 25, 1876",Princeton,6,Pennsylvania,0,0
11,5,"Nov 30, 1876",Yale,2,Princeton,0,0
12,6,"Dec 9, 1876",Yale,2,Columbia,0,1
13,7,"Mar 3, 1877",Harvard,1,Princeton,0,0
