0,1,"Sep 12, 1959",New Mexico State,35,Northern Arizona,0,0
1,1,"Sep 12, 1959",North Dakota,27,Montana,19,1
2,1,"Sep 13, 1959",St. Ambrose,7,Xavier,27,1
3,2,"Sep 18, 1959",George Washington,6,Detroit Mercy,38,0
4,2,"Sep 18, 1959",Florida,30,Tulane,0,1
5,2,"Sep 18, 1959",UCLA,0,Purdue,0,0
6,2,"Sep 18, 1959",San Jose State,14,Denver,13,1
7,2,"Sep 19, 1959",Arizona State,43,West Texas State,22,0
8,2,"Sep 19, 1959",Arkansas,28,Tulsa,0,0
9,2,"Sep 19, 1959",BYU,18,Arizona,14,1
10,2,"Sep 19, 1959",Washington State,6,California,20,0
11,2,"Sep 19, 1959",Oklahoma State,9,Cincinnati,22,0
12,2,"Sep 19, 1959",Citadel,48,Newberry,0,0
13,2,"Sep 19, 1959",Clemson,20,North Carolina,18,1
14,2,"Sep 19, 1959",Colorado State,9,Pacific,6,1
15,2,"Sep 19, 1959",Catawba College,6,Davidson,42,1
16,2,"Sep 19, 1959",Dayton,6,Richmond,3,0
17,2,"Sep 19, 1959",Alabama,3,Georgia,17,1
18,2,"Sep 19, 1959",Georgia Tech,14,Kentucky,12,1
19,2,"Sep 19, 1959",Iowa State,41,Drake,0,1
20,2,"Sep 19, 1959",Rice,3,LSU,26,1
21,2,"Sep 19, 1959",West Virginia,7,Maryland,27,1
22,2,"Sep 19, 1959",Ole Miss,16,Houston,0,1
23,2,"Sep 19, 1959",Boston College,8,Navy,24,0
24,2,"Sep 19, 1959",New Mexico State,29,New Mexico,12,1
25,2,"Sep 19, 1959",NC State,15,Virginia Tech,13,0
26,2,"Sep 19, 1959",North Texas,46,Hardin-Simmons,24,1
27,2,"Sep 19, 1959",Oregon,28,Stanford,27,1
28,2,"Sep 19, 1959",Missouri,8,Penn State,19,0
29,2,"Sep 19, 1959",Pitt,21,Marquette,15,1
30,2,"Sep 19, 1959",Presbyterian,24,Furman,23,1
31,2,"Sep 19, 1959",Duke,7,South Carolina,12,1
32,2,"Sep 19, 1959",Oregon State,6,USC,27,0
33,2,"Sep 19, 1959",Texas,20,Nebraska,0,1
34,2,"Sep 19, 1959",Kansas,7,TCU,14,1
35,2,"Sep 19, 1959",Texas Tech,20,Texas A&M,14,0
36,2,"Sep 19, 1959",University of Mexico,8,UTEP,43,1
37,2,"Sep 19, 1959",Utah State,14,Idaho,0,0
38,2,"Sep 19, 1959",Virginia Military Institute,46,Marshall,0,1
39,2,"Sep 19, 1959",Wake Forest,22,Florida State,20,1
40,2,"Sep 19, 1959",Washington,21,Colorado,12,1
41,2,"Sep 19, 1959",Villanova,7,West Chester,13,0
42,2,"Sep 19, 1959",Wichita State,19,Kansas State,0,1
43,2,"Sep 19, 1959",William & Mary,37,Virginia,0,1
44,2,"Sep 19, 1959",Wyoming,58,Montana,0,0
45,2,"Sep 19, 1959",Xavier,28,Louisville,13,0
46,3,"Sep 25, 1959",George Washington,18,Boston University,14,1
47,3,"Sep 25, 1959",Iowa State,28,Denver,12,1
48,3,"Sep 25, 1959",Tulane,7,Miami,26,1
49,3,"Sep 25, 1959",USC,23,Pitt,0,0
50,3,"Sep 26, 1959",Wyoming,7,Air Force,20,0
51,3,"Sep 26, 1959",Alabama,3,Houston,0,1
52,3,"Sep 26, 1959",Arizona,7,West Texas State,6,1
