0,1,"Sep 2, 2010",Ball State,27,Southeast Missouri State,10,0
1,1,"Sep 2, 2010",Buffalo,31,Rhode Island,0,0
2,1,"Sep 2, 2010",Central Michigan,33,Hampton,0,0
3,1,"Sep 2, 2010",Florida Atlantic,32,UAB,31,1
4,1,"Sep 2, 2010",Idaho,45,North Dakota,0,0
5,1,"Sep 2, 2010",Indiana,51,Towson,17,0
6,1,"Sep 2, 2010",Iowa State,27,Northern Illinois,10,0
7,1,"Sep 2, 2010",Kent State,41,Murray State,10,0
8,1,"Sep 2, 2010",Miami,45,Florida A&M,0,0
9,1,"Sep 2, 2010",Minnesota,24,Middle Tennessee,17,1
10,1,"Sep 2, 2010",Nevada,49,Eastern Washington,24,0
11,1,"Sep 2, 2010",Marshall,7,Ohio State,45,1
12,1,"Sep 2, 2010",Rutgers,31,Norfolk State,0,0
13,1,"Sep 2, 2010",South Carolina,41,Southern Miss,13,0
14,1,"Sep 2, 2010",USC,49,Hawaii,36,1
15,1,"Sep 2, 2010",Tulane,27,Southeastern Louisiana,21,0
16,1,"Sep 2, 2010",Utah,27,Pitt,24,0
17,1,"Sep 2, 2010",Wake Forest,53,Presbyterian,13,0
18,1,"Sep 3, 2010",Arizona,41,Toledo,2,1
19,1,"Sep 3, 2010",Temple,31,Villanova,24,0
20,1,"Sep 4, 2010",Air Force,65,Northwestern State,21,0
21,1,"Sep 4, 2010",Alabama,48,San Jose State,3,0
22,1,"Sep 4, 2010",Portland State,9,Arizona State,54,1
23,1,"Sep 4, 2010",Arkansas,44,Tennessee Tech,3,0
24,1,"Sep 4, 2010",Army,31,Eastern Michigan,27,1
25,1,"Sep 4, 2010",Auburn,52,Arkansas State,26,0
26,1,"Sep 4, 2010",Baylor,34,Sam Houston,3,0
27,1,"Sep 4, 2010",Boston College,38,Weber State,20,0
28,1,"Sep 4, 2010",BYU,23,Washington,17,0
29,1,"Sep 4, 2010",California,52,California-Davis,3,0
30,1,"Sep 4, 2010",South Dakota,7,UCF,38,1
31,1,"Sep 4, 2010",Clemson,35,North Texas,10,0
32,1,"Sep 4, 2010",Colorado State,3,Colorado,24,1
33,1,"Sep 4, 2010",Colorado State,3,Colorado,24,1
34,1,"Sep 4, 2010",Duke,41,Elon,27,0
