0,1,"Oct 9, 1880",Rutgers,5,Stevens,1,0
1,2,"Oct 16, 1880",Britannia,0,Harvard,0,0
2,2,"Oct 16, 1880",Rutgers,1,Stevens,0,1
3,3,"Oct 23, 1880",Harvard,2,Ottawa,1,1
4,3,"Oct 23, 1880",Pennsylvania,5,Crescent A.C.,0,0
5,3,"Oct 23, 1880",Princeton,6,Stevens,0,0
6,4,"Oct 30, 1880",Montreal,0,Harvard,0,0
7,4,"Oct 30, 1880",Princeton,1,Pennsylvania,0,0
8,5,"Nov 2, 1880",Princeton,8,Rutgers,0,0
9,5,"Nov 2, 1880",Stevens,2,City College of New York,0,0
10,5,"Nov 6, 1880",Harvard,3,Columbia,0,1
11,5,"Nov 6, 1880",Pennsylvania,3,Stevens,0,0
12,6,"Nov 10, 1880",Yale,13,Columbia,0,0
13,6,"Nov 13, 1880",Columbia,3,Rutgers,0,0
14,6,"Nov 13, 1880",Pennsylvania,5,Stevens,0,1
15,6,"Nov 13, 1880",Princeton,2,Harvard,1,0
16,6,"Nov 13, 1880",Yale,8,Brown,0,0
17,7,"Nov 17, 1880",Yale,8,Pennsylvania,0,0
18,7,"Nov 20, 1880",Yale,1,Harvard,0,1
19,8,"Nov 25, 1880",Yale,0,Princeton,0,0
