0,1,"Oct 8, 1881",Harvard,2,Montreal,0,1
1,2,"Oct 15, 1881",Harvard,9,Ottawa,1,1
2,2,"Oct 15, 1881",Princeton,3,Rutgers,0,0
3,3,"Oct 22, 1881",Harvard,2,Britannia,0,1
4,3,"Oct 22, 1881",Princeton,7,Stevens,0,0
5,4,"Oct 29, 1881",Princeton,7,Pennsylvania,0,1
6,4,"Oct 29, 1881",Yale,2,Amherst,0,1
7,4,"Oct 31, 1881",Columbia,3,Stevens,1,1
8,4,"Oct 31, 1881",Harvard,1,Michigan,0,0
9,5,"Nov 2, 1881",Harvard,2,Pennsylvania,0,0
10,5,"Nov 2, 1881",Yale,2,Michigan,0,0
11,5,"Nov 3, 1881",Stevens,1,Rutgers,0,0
12,5,"Nov 4, 1881",Princeton,1,Michigan,0,0
13,5,"Nov 5, 1881",Stevens,2,City College of New York,2,0
14,5,"Nov 5, 1881",Harvard,1,Columbia,0,0
15,5,"Nov 5, 1881",Princeton,4,Pennsylvania,0,0
16,5,"Nov 5, 1881",Yale,4,Amherst,0,0
17,6,"Nov 8, 1881",Rutgers,0,Columbia,0,0
18,6,"Nov 10, 1881",Princeton,1,Rutgers,0,1
19,6,"Nov 12, 1881",Dartmouth,1,Amherst,0,1
20,6,"Nov 12, 1881",Princeton,1,Columbia,0,0
21,6,"Nov 12, 1881",Yale,1,Harvard,0,0
22,7,"Nov 16, 1881",Yale,1,Columbia,0,1
23,7,"Nov 17, 1881",Rutgers,10,City College of New York,0,0
24,7,"Nov 19, 1881",Amherst,0,Dartmouth,0,0
25,7,"Nov 19, 1881",Princeton,0,Harvard,0,0
26,7,"Nov 19, 1881",Rutgers,2,Pennsylvania,1,1
27,8,"Nov 23, 1881",Columbia,1,Rutgers,0,0
28,8,"Nov 24, 1881",Yale,0,Princeton,0,0
29,8,"Nov 26, 1881",Columbia,2,Pennsylvania,0,1
