0,1,"Sep 1, 2005",Arizona State,63,Temple,16,0
1,1,"Sep 1, 2005",Cincinnati,28,Eastern Michigan,26,0
2,1,"Sep 1, 2005",Connecticut,38,Buffalo,0,0
3,1,"Sep 1, 2005",Marshall,36,William & Mary,24,0
4,1,"Sep 1, 2005",Minnesota,41,Tulsa,10,1
5,1,"Sep 1, 2005",Northwestern State,27,Louisiana-Monroe,23,1
6,1,"Sep 1, 2005",Oregon,38,Houston,24,1
7,1,"Sep 1, 2005",South Carolina,24,UCF,15,0
8,1,"Sep 1, 2005",Toledo,62,Western Illinois,14,0
9,1,"Sep 1, 2005",Vanderbilt,24,Wake Forest,20,1
10,1,"Sep 1, 2005",Washington State,38,Idaho,26,0
11,1,"Sep 2, 2005",Indiana,20,Central Michigan,13,1
12,1,"Sep 2, 2005",Utah,27,Arizona,24,0
13,1,"Sep 3, 2005",Air Force,20,Washington,17,1
14,1,"Sep 3, 2005",Middle Tennessee,7,Alabama,26,1
15,1,"Sep 3, 2005",Arkansas,49,Missouri State,17,0
16,1,"Sep 3, 2005",Baylor,28,SMU,23,1
17,1,"Sep 3, 2005",BYU,3,Boston College,20,0
18,1,"Sep 3, 2005",California,41,Sacramento State,3,0
19,1,"Sep 3, 2005",Clemson,25,Texas A&M,24,0
20,1,"Sep 3, 2005",Colorado,31,Colorado State,28,0
21,1,"Sep 3, 2005",East Carolina,24,Duke,21,0
22,1,"Sep 3, 2005",Florida,32,Wyoming,14,0
23,1,"Sep 3, 2005",Georgia,48,Boise State,13,0
24,1,"Sep 3, 2005",Georgia Tech,23,Auburn,14,1
25,1,"Sep 3, 2005",Illinois,33,Rutgers,30,0
26,1,"Sep 3, 2005",Iowa,56,Ball State,0,0
27,1,"Sep 3, 2005",Iowa State,32,Illinois State,21,0
28,1,"Sep 3, 2005",Kansas,30,Florida Atlantic,19,0
29,1,"Sep 3, 2005",Kansas State,35,Florida Int'l,21,0
30,1,"Sep 3, 2005",Maryland,23,Navy,20,0
31,1,"Sep 3, 2005",Michigan,33,Northern Illinois,17,0
32,1,"Sep 3, 2005",Michigan State,49,Kent State,14,0
33,1,"Sep 3, 2005",Murray State,6,Mississippi State,38,1
34,1,"Sep 3, 2005",Missouri,44,Arkansas State,17,0
