0,1,"Aug 22, 2002",Colorado State,35,Virginia,29,1
1,1,"Aug 23, 2002",Wisconsin,23,Fresno State,21,0
2,1,"Aug 24, 2002",Florida State,38,Iowa State,31,0
3,1,"Aug 24, 2002",Nebraska,48,Arizona State,10,0
4,1,"Aug 24, 2002",NC State,34,New Mexico,14,0
5,1,"Aug 24, 2002",Ohio State,45,Texas Tech,21,0
6,1,"Aug 25, 2002",Arkansas State,7,Virginia Tech,63,1
7,2,"Aug 29, 2002",Tennessee Tech,7,Bowling Green,41,1
8,2,"Aug 29, 2002",BYU,42,Syracuse,21,0
9,2,"Aug 29, 2002",Central Michigan,34,Sam Houston,10,0
10,2,"Aug 29, 2002",Fresno State,16,San Diego State,14,0
11,2,"Aug 29, 2002",New Hampshire,7,Kent State,34,1
12,2,"Aug 29, 2002",Lehigh,37,Buffalo,26,1
13,2,"Aug 29, 2002",Northern Illinois,42,Wake Forest,41,0
14,2,"Aug 29, 2002",Oregon State,49,Eastern Kentucky,10,0
15,2,"Aug 29, 2002",South Florida,51,Florida Atlantic,10,0
16,2,"Aug 29, 2002",Richmond,7,Temple,34,1
17,2,"Aug 29, 2002",Toledo,44,Cal Poly,16,0
18,2,"Aug 29, 2002",Western Michigan,48,Indiana State,17,0
19,2,"Aug 30, 2002",Oklahoma,37,Tulsa,0,1
20,2,"Aug 31, 2002",Air Force,52,Northwestern,3,0
21,2,"Aug 31, 2002",Alabama,39,Middle Tennessee,34,0
22,2,"Aug 31, 2002",Arizona,37,Northern Arizona,3,0
23,2,"Aug 31, 2002",Arizona State,38,Eastern Washington,2,0
24,2,"Aug 31, 2002",Boise State,38,Idaho,21,0
25,2,"Aug 31, 2002",Boston College,24,Connecticut,16,0
26,2,"Aug 31, 2002",California,70,Baylor,22,0
27,2,"Aug 31, 2002",Colorado State,19,Colorado,14,0
28,2,"Aug 31, 2002",Duke,23,East Carolina,16,0
29,2,"Aug 31, 2002",Florida,51,UAB,3,0
30,2,"Aug 31, 2002",Florida State,40,Virginia,19,0
