0,1,"Aug 24, 2019",Florida,24,Miami,20,0
1,1,"Aug 24, 2019",Hawaii,45,Arizona,38,0
2,2,"Aug 29, 2019",UAB,24,Alabama State,19,0
3,2,"Aug 29, 2019",Kent State,7,Arizona State,30,1
4,2,"Aug 29, 2019",Bowling Green,46,Morgan State,3,0
5,2,"Aug 29, 2019",Buffalo,38,Robert Morris,10,0
6,2,"Aug 29, 2019",Central Arkansas,35,Western Kentucky,28,1
7,2,"Aug 29, 2019",UCF,62,Florida A&M,0,0
8,2,"Aug 29, 2019",Central Michigan,38,Albany,21,0
9,2,"Aug 29, 2019",Charlotte,49,Gardner-Webb,28,0
10,2,"Aug 29, 2019",Cincinnati,24,UCLA,14,0
11,2,"Aug 29, 2019",Clemson,52,Georgia Tech,14,0
12,2,"Aug 29, 2019",Connecticut,24,Wagner,21,0
13,2,"Aug 29, 2019",Minnesota,28,South Dakota State,21,0
14,2,"Aug 29, 2019",San Jose State,35,Northern Colorado,18,0
15,2,"Aug 29, 2019",Texas State,7,Texas A&M,41,1
16,2,"Aug 29, 2019",Tulane,42,Florida Int'l,14,0
17,2,"Aug 29, 2019",Utah,30,BYU,12,1
18,2,"Aug 30, 2019",Rice,7,Army,14,1
19,2,"Aug 30, 2019",Colorado,52,Colorado State,31,0
20,2,"Aug 30, 2019",Tulsa,7,Michigan State,28,1
21,2,"Aug 30, 2019",Nevada,34,Purdue,31,0
22,2,"Aug 30, 2019",Oklahoma State,52,Oregon State,36,1
23,2,"Aug 30, 2019",Rutgers,48,Massachusetts,21,0
24,2,"Aug 30, 2019",Wake Forest,38,Utah State,35,0
25,2,"Aug 30, 2019",Wisconsin,49,South Florida,0,1
26,2,"Aug 31, 2019",Colgate,7,Air Force,48,1
27,2,"Aug 31, 2019",Alabama,42,Duke,3,0
28,2,"Aug 31, 2019",East Tennessee State,7,Appalachian State,42,1
29,2,"Aug 31, 2019",Arkansas,20,Portland State,13,0
30,2,"Aug 31, 2019",Auburn,27,Oregon,21,0
31,2,"Aug 31, 2019",Baylor,56,Stephen F. Austin,17,0
32,2,"Aug 31, 2019",Boise State,36,Florida State,31,1
33,2,"Aug 31, 2019",Boston College,35,Virginia Tech,28,0
34,2,"Aug 31, 2019",California,27,California-Davis,13,0
35,2,"Aug 31, 2019",Eastern Michigan,30,Coastal Carolina,23,1
36,2,"Aug 31, 2019",Vanderbilt,6,Georgia,30,0
37,2,"Aug 31, 2019",Georgia State,38,Tennessee,30,1
38,2,"Aug 31, 2019",Illinois,42,Akron,3,0
39,2,"Aug 31, 2019",Indiana,34,Ball State,24,0
40,2,"Aug 31, 2019",Iowa,38,Miami (OH),14,0
41,2,"Aug 31, 2019",Iowa State,29,Northern Iowa,26,0
42,2,"Aug 31, 2019",Kansas,24,Indiana State,17,0
43,2,"Aug 31, 2019",Kansas State,49,Nicholls State,14,0
44,2,"Aug 31, 2019",Kentucky,38,Toledo,24,0
45,2,"Aug 31, 2019",LSU,55,Georgia Southern,3,0
46,2,"Aug 31, 2019",Grambling State,9,Louisiana-Monroe,31,1
47,2,"Aug 31, 2019",Marshall,56,Virginia Military Institute,17,0
48,2,"Aug 31, 2019",Maryland,79,Howard,0,0
49,2,"Aug 31, 2019",Memphis,15,Ole Miss,10,0
50,2,"Aug 31, 2019",Michigan,40,Middle Tennessee,21,0
51,2,"Aug 31, 2019",Mississippi State,38,Louisiana,28,0
