0,1,"Sep 1, 1980",Texas,23,Arkansas,17,0
1,2,"Sep 5, 1980",Long Beach State,9,Northern Illinois,16,0
2,2,"Sep 6, 1980",Georgia Tech,3,Alabama,26,1
3,2,"Sep 6, 1980",James Madison,6,Appalachian State,34,0
4,2,"Sep 6, 1980",Utah,7,Boise State,28,0
5,2,"Sep 6, 1980",Cal State Fullerton,39,Fresno State,25,1
6,2,"Sep 6, 1980",Central Michigan,21,Ball State,17,0
7,2,"Sep 6, 1980",Chattanooga,16,Jacksonville State,13,1
8,2,"Sep 6, 1980",Citadel,21,Presbyterian,14,0
9,2,"Sep 6, 1980",Air Force,9,Colorado State,21,1
10,2,"Sep 6, 1980",East Carolina,35,Duke,10,1
11,2,"Sep 6, 1980",Florida State,16,LSU,0,1
12,2,"Sep 6, 1980",Georgia,16,Tennessee,15,1
13,2,"Sep 6, 1980",Holy Cross,21,Rhode Island,14,0
14,2,"Sep 6, 1980",Northwestern,9,Illinois,35,1
15,2,"Sep 6, 1980",Illinois State,28,Nicholls State,13,0
16,2,"Sep 6, 1980",Indiana State,13,Drake,10,1
17,2,"Sep 6, 1980",Kentucky,17,Utah State,10,0
18,2,"Sep 6, 1980",Texas Southern,8,Lamar,41,0
19,2,"Sep 6, 1980",Louisiana,14,New Mexico State,12,0
20,2,"Sep 6, 1980",Morehead State,8,Marshall,35,0
21,2,"Sep 6, 1980",Maryland,7,Villanova,3,0
22,2,"Sep 6, 1980",McNeese State,20,West Texas State,17,1
23,2,"Sep 6, 1980",Miami,24,Louisville,10,1
24,2,"Sep 6, 1980",Memphis,7,Mississippi State,34,0
25,2,"Sep 6, 1980",New Mexico,25,BYU,21,0
26,2,"Sep 6, 1980",North Carolina,35,Furman,13,0
27,2,"Sep 6, 1980",NC State,42,William & Mary,0,0
28,2,"Sep 6, 1980",North Texas,31,Texas-Arlington,14,1
29,2,"Sep 6, 1980",Notre Dame,31,Purdue,10,0
30,2,"Sep 6, 1980",Penn State,54,Colgate,10,0
31,2,"Sep 6, 1980",Richmond,20,Bowling Green,17,0
32,2,"Sep 6, 1980",San Jose State,28,Santa Clara,14,0
33,2,"Sep 6, 1980",South Carolina,37,Pacific,0,0
34,2,"Sep 6, 1980",Southern Miss,17,Tulane,14,1
35,2,"Sep 6, 1980",Stanford,35,Oregon,25,1
36,2,"Sep 6, 1980",Texas A&M,23,Ole Miss,20,1
37,2,"Sep 6, 1980",UTEP,7,Texas Tech,35,1
38,2,"Sep 6, 1980",Wake Forest,7,Virginia Tech,16,0
39,2,"Sep 6, 1980",West Virginia,41,Cincinnati,27,0
40,2,"Sep 6, 1980",Western Carolina,16,Virginia Military Institute,14,0
41,2,"Sep 6, 1980",Western Michigan,37,Eastern Michigan,0,0
42,2,"Sep 6, 1980",Wichita State,31,Southern Illinois,14,0
43,2,"Sep 6, 1980",East Tennessee State,9,Wofford,16,0
44,3,"Sep 13, 1980",Appalachian State,17,Citadel,14,0
45,3,"Sep 13, 1980",Arizona State,29,Houston,13,0
46,3,"Sep 13, 1980",Tennessee-Martin,9,Arkansas State,29,1
47,3,"Sep 13, 1980",Holy Cross,7,Army,28,1
48,3,"Sep 13, 1980",TCU,7,Auburn,10,0
49,3,"Sep 13, 1980",Ball State,18,Northern Illinois,17,1
50,3,"Sep 13, 1980",Lamar,7,Baylor,42,0
51,3,"Sep 13, 1980",BYU,35,San Diego State,11,0
52,3,"Sep 13, 1980",Cal State Fullerton,30,Cal Poly,23,0
53,3,"Sep 13, 1980",Central Michigan,15,Miami (OH),14,1
54,3,"Sep 13, 1980",Middle Tennessee,7,Chattanooga,32,0
55,3,"Sep 13, 1980",Rice,3,Clemson,19,1
56,3,"Sep 13, 1980",Lehigh,17,Colgate,17,0
57,3,"Sep 13, 1980",Drake,42,Augustana (South Dakota),0,0
58,3,"Sep 13, 1980",Eastern Michigan,18,Bowling Green,16,1
59,3,"Sep 13, 1980",Florida,41,California,13,0
60,3,"Sep 13, 1980",Florida State,52,Louisville,0,0
61,3,"Sep 13, 1980",Presbyterian,7,Furman,28,1
62,3,"Sep 13, 1980",Georgia,42,Texas A&M,0,0
63,3,"Sep 13, 1980",Hawaii,41,Abilene Christian,0,0
64,3,"Sep 13, 1980",Illinois,20,Michigan State,17,0
65,3,"Sep 13, 1980",Indiana,7,Iowa,16,0
66,3,"Sep 13, 1980",Louisiana-Monroe,7,Iowa State,42,1
67,3,"Sep 13, 1980",Oregon,7,Kansas,7,0
68,3,"Sep 13, 1980",Louisiana,27,East Carolina,21,1
69,3,"Sep 13, 1980",LSU,21,Kansas State,0,0
70,3,"Sep 13, 1980",Kent State,7,Marshall,17,1
71,3,"Sep 13, 1980",Vanderbilt,6,Maryland,31,1
72,3,"Sep 13, 1980",McNeese State,20,Toledo,17,1
73,3,"Sep 13, 1980",Miami,49,Florida A&M,0,0
74,3,"Sep 13, 1980",Michigan,17,Northwestern,10,0
75,3,"Sep 13, 1980",Minnesota,38,Ohio,14,0
76,3,"Sep 13, 1980",Memphis,7,Ole Miss,61,1
77,3,"Sep 13, 1980",Mississippi State,31,Louisiana Tech,11,0
78,3,"Sep 13, 1980",Missouri,47,New Mexico,16,0
79,3,"Sep 13, 1980",Utah,9,Nebraska,55,1
80,3,"Sep 13, 1980",Fresno State,6,UNLV,35,1
81,3,"Sep 13, 1980",New Mexico State,6,UTEP,3,0
82,3,"Sep 13, 1980",North Carolina,9,Texas Tech,3,1
83,3,"Sep 13, 1980",Northwestern State,38,Texas-Arlington,31,1
84,3,"Sep 13, 1980",Ohio State,31,Syracuse,21,0
85,3,"Sep 13, 1980",Kentucky,7,Oklahoma,29,1
86,3,"Sep 13, 1980",Pacific,24,Idaho,13,0
87,3,"Sep 13, 1980",Boston College,6,Pitt,14,1
88,3,"Sep 13, 1980",Wisconsin,6,Purdue,12,0
89,3,"Sep 13, 1980",Villanova,7,Richmond,21,0
90,3,"Sep 13, 1980",Temple,3,Rutgers,21,0
91,3,"Sep 13, 1980",San Jose State,31,Washington State,26,1
92,3,"Sep 13, 1980",South Carolina,73,Wichita State,0,0
93,3,"Sep 13, 1980",USC,20,Tennessee,17,1
94,3,"Sep 13, 1980",Southern Illinois,37,Eastern Illinois,35,0
95,3,"Sep 13, 1980",North Texas,9,SMU,28,1
96,3,"Sep 13, 1980",Stanford,19,Tulane,14,0
97,3,"Sep 13, 1980",Tennessee Tech,26,Western Carolina,10,1
98,3,"Sep 13, 1980",Tulsa,31,Cincinnati,13,0
99,3,"Sep 13, 1980",UCLA,56,Colorado,14,0
100,3,"Sep 13, 1980",Idaho State,7,Utah State,14,1
101,3,"Sep 13, 1980",Virginia,6,Navy,3,0
102,3,"Sep 13, 1980",Virginia Military Institute,13,William & Mary,10,1
103,3,"Sep 13, 1980",East Tennessee State,7,Virginia Tech,35,1
104,3,"Sep 13, 1980",Air Force,7,Washington,50,1
105,3,"Sep 13, 1980",West Texas State,20,Oklahoma State,19,1
106,3,"Sep 13, 1980",West Virginia,52,Colorado State,24,1
107,3,"Sep 13, 1980",Western Michigan,31,Illinois State,17,1
108,3,"Sep 13, 1980",Wyoming,30,Oregon State,10,0
109,4,"Sep 20, 1980",Alabama,59,Ole Miss,35,1
110,4,"Sep 20, 1980",Arizona State,42,Oregon State,14,0
111,4,"Sep 20, 1980",Arkansas,33,Oklahoma State,20,0
112,4,"Sep 20, 1980",Army,26,California,19,0
113,4,"Sep 20, 1980",Auburn,35,Duke,28,0
114,4,"Sep 20, 1980",Toledo,7,Ball State,27,1
115,4,"Sep 20, 1980",Baylor,43,West Texas State,15,0
116,4,"Sep 20, 1980",Boston College,30,Stanford,13,0
117,4,"Sep 20, 1980",Wisconsin,3,BYU,28,0
118,4,"Sep 20, 1980",Cal State Fullerton,21,Northern Arizona,13,0
119,4,"Sep 20, 1980",Central Michigan,16,Illinois State,0,0
120,4,"Sep 20, 1980",Appalachian State,7,Chattanooga,14,1
121,4,"Sep 20, 1980",Colorado State,15,Arizona,13,1
122,4,"Sep 20, 1980",Princeton,7,Cornell,17,1
123,4,"Sep 20, 1980",Pennsylvania,7,Dartmouth,40,1
124,4,"Sep 20, 1980",Temple,7,Delaware,28,0
125,4,"Sep 20, 1980",Lamar,7,Drake,38,0
126,4,"Sep 20, 1980",Florida,45,Georgia Tech,12,1
127,4,"Sep 20, 1980",East Carolina,7,Florida State,63,1
128,4,"Sep 20, 1980",Fresno State,16,Louisiana,14,0
129,4,"Sep 20, 1980",Furman,28,Western Carolina,14,1
130,4,"Sep 20, 1980",Georgia,20,Clemson,16,0
131,4,"Sep 20, 1980",Columbia,6,Harvard,26,1
132,4,"Sep 20, 1980",Hawaii,25,Pacific,14,0
133,4,"Sep 20, 1980",Indiana,36,Kentucky,30,1
134,4,"Sep 20, 1980",Indiana State,14,Eastern Illinois,0,0
135,4,"Sep 20, 1980",San Jose State,6,Iowa State,27,1
136,4,"Sep 20, 1980",South Dakota,3,Kansas State,24,1
137,4,"Sep 20, 1980",Long Beach State,23,Bowling Green,21,1
138,4,"Sep 20, 1980",LSU,23,Colorado,20,0
139,4,"Sep 20, 1980",Louisiana-Monroe,35,Arkansas State,12,1
140,4,"Sep 20, 1980",Maryland,14,West Virginia,11,1
141,4,"Sep 20, 1980",Massachusetts,24,Villanova,12,0
142,4,"Sep 20, 1980",McNeese State,21,Nicholls State,0,0
143,4,"Sep 20, 1980",Houston,7,Miami,14,0
144,4,"Sep 20, 1980",Mississippi State,24,Vanderbilt,14,1
145,4,"Sep 20, 1980",Illinois,7,Missouri,52,1
146,4,"Sep 20, 1980",Louisville,9,Murray State,13,0
147,4,"Sep 20, 1980",Navy,31,Kent State,3,0
148,4,"Sep 20, 1980",Nebraska,57,Iowa,0,0
149,4,"Sep 20, 1980",New Mexico State,18,Southern Illinois,17,0
150,4,"Sep 20, 1980",NC State,27,Virginia,13,1
151,4,"Sep 20, 1980",North Texas,35,UTEP,15,1
152,4,"Sep 20, 1980",Notre Dame,29,Michigan,27,0
153,4,"Sep 20, 1980",Eastern Michigan,6,Ohio,34,1
154,4,"Sep 20, 1980",Ohio State,47,Minnesota,0,0
155,4,"Sep 20, 1980",Michigan State,7,Oregon,35,1
156,4,"Sep 20, 1980",Texas A&M,9,Penn State,25,0
157,4,"Sep 20, 1980",Kansas,3,Pitt,18,0
158,4,"Sep 20, 1980",Cincinnati,7,Rutgers,24,1
159,4,"Sep 20, 1980",San Diego State,13,Air Force,10,1
160,4,"Sep 20, 1980",Southeastern Louisiana,7,East Tennessee State,3,0
161,4,"Sep 20, 1980",USC,23,South Carolina,13,0
162,4,"Sep 20, 1980",SMU,17,TCU,14,0
163,4,"Sep 20, 1980",Southern Miss,38,Louisiana Tech,11,0
164,4,"Sep 20, 1980",Syracuse,36,Miami (OH),24,0
165,4,"Sep 20, 1980",Tennessee,35,Washington State,23,0
166,4,"Sep 20, 1980",Texas,35,Utah State,17,0
167,4,"Sep 20, 1980",Texas Tech,28,New Mexico,17,0
168,4,"Sep 20, 1980",Tulane,35,Rice,14,0
169,4,"Sep 20, 1980",UCLA,23,Purdue,14,1
170,4,"Sep 20, 1980",Utah,45,UNLV,29,0
171,4,"Sep 20, 1980",Marshall,3,Virginia Military Institute,17,1
172,4,"Sep 20, 1980",Virginia Tech,7,William & Mary,3,0
173,4,"Sep 20, 1980",Citadel,7,Wake Forest,24,1
174,4,"Sep 20, 1980",Northwestern,7,Washington,45,1
175,4,"Sep 20, 1980",Northern Illinois,6,Western Michigan,35,0
176,4,"Sep 20, 1980",Wichita State,23,Tulsa,10,0
177,4,"Sep 20, 1980",Wyoming,35,Richmond,14,0
178,4,"Sep 20, 1980",Yale,45,Brown,17,1
179,5,"Sep 26, 1980",Pennsylvania,6,Lehigh,35,0
180,5,"Sep 27, 1980",Illinois,20,Air Force,20,0
181,5,"Sep 27, 1980",Alabama,41,Vanderbilt,0,0
182,5,"Sep 27, 1980",Appalachian State,42,East Tennessee State,15,0
183,5,"Sep 27, 1980",Arizona,31,California,24,1
184,5,"Sep 27, 1980",Arkansas,13,Tulsa,10,0
185,5,"Sep 27, 1980",Texas Tech,3,Baylor,11,0
186,5,"Sep 27, 1980",BYU,41,Long Beach State,25,0
187,5,"Sep 27, 1980",Bucknell,28,Brown,20,1
188,5,"Sep 27, 1980",Kent State,6,Central Michigan,21,1
189,5,"Sep 27, 1980",Citadel,29,Chattanooga,13,0
190,5,"Sep 27, 1980",Clemson,17,Western Carolina,10,0
